article id	author	year	title	journal/conference/collection	abstract	reference IDs	isDHQ
142	"Roman, Belinda"	2013	An Agent-based Model for the Humanities	Digital Humanities Quarterly	"The Humanities now confront a new era in cultural representations â€” the digital age. As a consequence, our approach to culture may be modified because technology allows us to now visualize our thoughts and theories using digital and computing techniques. This research focuses on merging humanities research with computational sciences to explore the processes involved in culture dynamics. We present an interdisciplinary approach that combines literary studies, economics, and agent-based modeling (ABM) and give details of how literature maybe used as a data set that can be translated into a dynamic Java-based simulation of human interactions constructed around Game Theory. Our model of Cross-Cultural Cooperation is designed to study culture at various levels of granularity simultaneously in order to show how micro-behaviors might lead to macro outcomes such as cultural group formation. We present one experiment based on the literature of discovery and conquest in the U.S. Southwest translated into the language of ABM. Additionally, we explore the role of space, time, and population-size in this process and offer a discussion of possible future directions for this type of research. The creation of our simulator of cultural exchange between individuals of differing cultures allows researchers to experiment with ideas about first and ongoing contact and speculate with â€œWhat if?â€ù scenarios."	cervantes | unitednations | census | academia2001 | harper | insula1999 | aschenwald2002 | alessio1978 | arias2002 | archivo1958 | axelrod2006 | bandelier1910 | berry2011 | bancroft1889 | bolton1916 | boyd2005 | castano2004 | cavalli2000 | cavalli1981 | chipman1992 | cochinos2000 | cederman2005 | craddock2008 | dawkins1978 | dawkins1999 | duaine1971 | flint2012 | gabora1997a | gabora1997b | hammond1977 | hammond1953 | holland1998 | howlett2011 | jaramillo2004 | kessell1989 | morfi1967 | mignolo1999 | mignolo1995 | mitchell2009b | obregon1928 | ortiz1984 | ortiz1972 | ortiz1994 | ortiz1969 | page2007 | sando1992 | sando1982 | sando1976 | schroeder1965 | simmons1993 | slingerland2008 | sperber2006 | sperber2007 | thrapp1991 | toro1944 | valcarcel2010 | vazquez2004 | velez1777 | wilson2001 | weddle1985 | winship2009	1
143	"Drucker, Johanna"	2013	Performative Materiality and Theoretical Approaches to Interface	Digital Humanities Quarterly	"This article outlines a critical framework for a theory of performative materiality and its potential application to interface design from a humanistic perspective. Discussions of the materiality of digital media have become richer and more complex in the last decade, calling the literal, physical, and networked qualities of digital artifacts and systems to attention. This article extends those discussions by reconnecting them to a longer history of investigations of materiality and the specificity of media in critical theory and aesthetics. In addition, it introduces the concept of performative materiality, the enacted and event-based character of digital activity supported by those literal, physical conditions, and introduces the theoretical concerns that attach to that rubric. Performative materiality is based on the conviction that a system should be understood by what it does, not only how it is structured. As digital humanities matures, it can benefit from a re-engagement with the mainstream principles of critical theory on which a model of performative materiality is based. The article takes these ideas into a more focused look at how we might move towards integrating this model and critical principles into a model of humanistic interface design."	surname2009 | abbott2009 | anderson2010 | austin1962 | barthes1974 | baudry1978 | beardsley1966 | benveniste1971 | bolter1991 | bowers1964 | buchler1940 | butler1999 | bynum2011 | byrne1998 | card1999 | carruthers1990 | carruthers1998 | cha1981 | cilliers1998 | clarke2009 | coole2010 | coward1977 | culler1997 | drucker1994 | drucker2009d | fish1980 | foucault1972 | fuller2003a | garrett2000 | gell1992 | genette1980 | glaserfeld1995 | gleick1987 | hayles2002 | heim1987 | jenks2006 | kirschenbaum2008 | hoffman1989 | holland1996 | holland1999 | krug2000 | landow1994 | delany1991 | laurel1990 | levi-strauss1956 | maturana1987 | mcgann2003 | mcgann2001a | mckenzie1999 | parikka2011 | paul2007 | saussure1959 | silverman1983 | thrift2007 | waldrop1992 | wikipedia_history	1
144	"Cordell, Ryan"	2013	Taken Possession of: The Reprinting and Reauthorship of Hawthorne's Celestial Railroad in the Antebellum Religious Press	Digital Humanities Quarterly	"In this article, Cordell demonstrates the transformative possibilities of large-scale digital archives for literary history and bibliography. Focusing on the recently-uncovered reprinting history of Nathaniel Hawthorneâ€™s short story, The Celestial Railroad, in the nineteenth-century press, the article demonstrates the central, shaping influence of religious readers and editors on Hawthorneâ€™s early career. Cordell shows how the best traditional bibliography of Hawthorneâ€™s works could be dramatically altered after only a few weeksâ€™ work in digital archives of newspapers, magazines, and books, and using relatively simple search tools. Such tools not only expanded the number of known witnesses of the text, but also uncovered numerous paratexts: introductions to the story, articles reviewing or referring to the story, sermons derived from the story, etc. This social text of The Celestial Railroad, Cordell argues, lay buried amidst millions of pages that accumulated in the nineteenth century and required modern tools to be uncovered. The article also discusses how digital interpretive tools can help make better sense of such enlarged bibliographies. By comparing multiple printings of The Celestial Railroad using the Juxta Collation tool from NINES, Cordell argues that textual fluidity can tell modern readers much about how texts were understood by their original publishers and readers. The many changes to and discussions of The Celestial Railroad, for instance, indicate that the tale was popular for its perceived anti-denominational message, but nonetheless deployed as a weapon in denominational debates."	anonymous1869 | anonymous1861 | anonymous1855 | anonymous1851 | anonymous1850 | anonymous1845 | anonymous1843a | anonymous1843b | belasco2011 | brown2004 | bryant2011 | clark1978 | clement2011 | conway1902 | conway1882 | cordell2012 | cordell2012b | crowley1974 | d1847 | earhart2011b | finn2011 | fisher1874 | flanders2009 | garvey2006 | griswold1847 | hawthorne1987 | hawthorne1846 | hawthorne1844a | hawthorne1843a | hawthorne1843b | hawthorne1843c | hawthorne1843d | hawthorne1843e | hawthorne1843f | hawthorne1843g | hawthorne1843h | hawthorne1843i | hawthorne1843j | hawthorne1843k | hawthorne1843l | hawthorne1843m | hawthorne1835 | hawthorne1836 | hawthorne1844b | hawthorne1860 | hawthorne1850 | kazin1997 | little1843 | mcgann2001a | mcgill2003 | moretti2005 | mueller2012 | ngram2012 | nord2004 | nunberg2010 | nunberg2009 | raabe2011 | tanner1846 | thomas2011 | thorne-murphy2010 | tuveson1968 | walsh2008 | weeks1826 | wood1855 | midnight1843 | signs1843 | visit1843 | christian1848 | evangelist1852 | advocate1869	1
145	"Arriaga, Eduard A. | Sancho Caparrini, Fernando | SuÃ¡rez, Juan Luis"	2013	Modeling Afro-Latin American Artistic Representations in Topic Maps: Cubaâ€™s Prominence in Latin American Discourse	Digital Humanities Quarterly	"Artistic representations of African-descendant cultures in Latin America, the Hispanic Caribbean, and the Hispanic World have emerged as the outcome of multiple exchanges, inventions, and cultural coexistences. Such representations take part of a network where cultural, ethnic, social, artistic, literary, and racial information circulates, giving shape to centers with multiple connections at different scales. In accordance with this, the main aim of this article is to demonstrate how Cubaâ€™s predominance for the representation of such cultural pattern is not only based on the significance of particular artistic figures, but also on the connectivity that the island as a cultural node has with respect to the â€˜globalâ€™ network of African and African-descendant representations. In order to achieve this aim, we carry out two main tasks: a) network analysis looking at related concepts such as centrality, connectivity, betweenness, modularity, etc., through a methodology that takes into account topic-map analysis and the use of Page Ranking Algorithm [the algorithm used by good part of search engines such as Google] as the basic formula to filter and organize information; b) local analysis of two nodes that take part of Cubaâ€™s cluster in order to compare the results of the analysis of networks with a more socio-literary analysis that focuses on detailed reading of some of their messages (works, paratexts, prologues, interviews, etc): NicolÃ¡s GuillÃ©n and Alejo Carpentier. As matter of conclusions, we evaluate not only our findings with regards to Cuba but also the methodology as a contribution to the field of the Digital humanities and its practices of analysis."	adoum1946 | aguirre1959 | alegria1954 | amado1953 | amorim1947 | aragon1949 | arozarena1954 | asante1988 | auguier1971 | balagas1931 | bandeira1948 | barnet1971 | blanco1945 | boti1930 | branche2006 | carpentier1932 | carpentier1967 | carpentier1977 | cavallisforza2005 | Coulthard | decosta-willis2000 | deleuze1977 | depreste1984 | depreste1984b | droguett1946 | duncan2005 | ehremburg | feijoo | castro1943 | finn1988 | fox2006 | fox2002a | garciacanclini1990 | caturla1962 | garshol2006 | glissant1981 | tunon1947 | guillen1952 | guillen1957 | handelsman1999 | hays1948 | hughes1948 | jackson1982 | jackson1984 | jackson1997 | jahn1969 | kesteloot1967 | schewer1946 | alfaro1946 | levy1995 | lewis1983 | rego1947 | marinello1937 | marquez | estrada1967 | melon1947 | neruda1947 | ortiz | perezfirmat2003 | poniatowska1985 | ruffinelli1985 | roumain1971 | ercasty1971 | said1978 | salazar1930 | sedarsenghor1966 | sosa | unamuno1942 | vandijk1977 | vasconcelos1930 | vitier1970	1
146	"Clement, Tanya | Tcheng, David | Auvil, Loretta | Capitanu, Boris | Monroe, Megan"	2013	Sounding for Meaning: Using Theories of Knowledge Representation to Analyze Aural Patterns in Texts	Digital Humanities Quarterly	"Computational literary analytics that include frequency trends and collocation, topic modeling, and network analysis have relied on rapid and large-scale analysis of the word or strings of words. This essay shows that there are many other features of literary texts by which humanists make meaning other than the word, such as prosody and sound, and how computational methods allow us to do what has historically been a more difficult method of analysis â€” trying to understand how literary texts make meaning with these features. This paper will discuss a case study that uses theories of knowledge representation and research on phonetic and prosodic symbolism to develop analytics and visualizations that help readers discover aural and prosodic patterns in literary texts. To this end, this paper has two parts: (I) We describe the theories of knowledge representation and research into phonetic and prosodic symbolism that underpin the logics and ontologies of aurality incorporated in our project. This basic theory of aurality is reflected in our use of OpenMary, a text-to-speech application tool for extracting aural features; in the flow we coordinated to pre-process texts in SEASRâ€™s Meandre, a data flow environment; in the instance-based predictive modeling procedure that we developed for the project; and in ProseVis, the reader interface that we created to allow readers to discover aural features across literary texts. And (II), we discuss readings of several works by Gertrude Stein (the portraits Matisse and Picasso and the prose poem Tender Buttons) that were facilitated by this work."	mary | barthes1978 | becker2006 | bernstein1998b | bolinger1986 | chow2012 | clement2008b | clement2012 | cole2011 | davis1993 | derrida1991 | drucker2011 | flanders2009 | hrushovski1968 | jolas1929 | mcgann2005 | meyer2001 | monk1998 | murphy1991 | ong2002 | peterson1996 | plamondon2006 | pound2007 | salkind2011 | sapir1929 | saussure1916 | shrum2007 | smolinsky2006 | soderstrom2003 | sowa2000 | stein1988a | stein1988b | stein1988c | stein1990b | turner1905 | tsur1992 | unsworth2002 | schork1998 | watson2005	1
147	"Wharton, Robin"	2013	"Digital Humanities, Copyright Law, and the Literary"	Digital Humanities Quarterly	"Embedded in the rich textual record of international copyright law, we often encounter a quaint, and perhaps naÃ¯ve definition of the literary around which the law has crystallized and which has the potential to influence the work of all digital humanists, whether they think of themselves as literary scholars or not. The first part of this article explores how a relatively narrow definition of the literary as a category of high or belletristic cultural production has informed the contours of U.S. copyright law, in particular. Section 101, Title 17 of the United States Code expressly defines literary works as any works, other than audiovisual works, expressed in words, numbers, or other verbal or numerical symbols or indicia, regardless of the nature of the material objects, such as books, periodicals, manuscripts, phonorecords, film, tapes, disks, or cards, in which they are embodied . US courts have, however, often employed a narrower, more commonplace understanding of the literary as an aesthetic category when sorting artifacts or content into other legally more significant categories such as idea, expression, criticism, parody, and satire. The second section of the article considers some of the potential implications and consequences of the current regulatory structure for the work of digital humanists. Judges engaging in a fair use analysis more often than not expect scholarship to come packaged in print monographs written in academic language aimed at an audience of disciplinary specialists. When they encounter scholarly artifacts that depart from those formal expectations and draw from pre-existing work, judges are less likely to find the use of pre-existing work is fair and therefore non-infringing. Finally, the article examines whether the literary as a category should be abandoned altogether, or whether digital humanists might productively redefine the literary as part of a strategy for re-imagining the institutional and legal regulations that govern academic work."	baker1879 | graham2006 | blanch2006 | boateng2011 | boyle1996 | boyle2008a | cambridge2012 | castle1998 | copyright1831 | copyright1870 | feist1991 | folsom1841 | herrington2001a | johns2009 | kelly2003 | kirsch2010 | kurtz1986 | latour2010a | lessig2004a | leval1990 | liu2011c | mla2012 | oed2012 | patterson1991 | price2008 | ramsay2011a | ramsay2011b | schofield2010 | shipley1986 | shipley2007 | stowe1853 | suntrust2001 | surwillo2007 | copyrighted2010 | constitution | vaidhyanathan2001 | woodmansee1984	1
148	"Finn, Ed"	2013	Revenge of the Nerd: Junot DÃ_az and the Networks of American Literary Imagination	Digital Humanities Quarterly	"Junot DÃ_azâ€™s writing actively questions the boundaries between genre and literary fiction, aesthetics and politics, and English and Spanish, using a framework of multiple linguistic, formal and cultural registers to establish an authorial presence that defies critical categorization. DÃ_az arrived explosively on the U.S. literary scene with his second book, the novel The Brief Wondrous Life of Oscar Wao. The multi-generational story of a Dominican American family overshadowed by a brutal dictatorship and the challenges of forging a new life in the United States earned many accolades, including the Pulitzer Prize for Fiction and the National Book Critics Circle Award. I read DÃ_azâ€™s transgressive blending of genre and linguistic registers as a reverse colonization that calls into question the demarcations of American ethnicity as well as the racial politics of nerds. My argument uses DÃ_az as both an object of study and a paradigm for the potential of a hybrid digital humanities methodology. The complex cultural translation that DÃ_az asks his readers to perform creates a middle ground where Caribbean history, language politics and the class and ethnic tensions of immigration collide with the nerdy core of the mainstream American imagination."	anon | bautista2009 | bourdieu2007 | bourdieu1993 | bourdieu1996 | brouillette2007 | bucholtz2001 | cespedes2000 | chien2004 | diaz2007 | eder1996 | eglash2002 | english2005 | finn2011 | finn2012 | fisher2008 | flournoy2008 | fogle2010 | glissant1989 | glissant1997 | guillory1995 | hanna2010 | hanson2007 | hendrickson2008 | hills2002 | jenkins2002 | jenkins2008 | kakutani2007 | latour2005 | librarything | mcgurl2009 | mittell2009 | moretti2007 | novelrank2011 | okie2008 | quantcast2011 | reinert2008 | roychoudhuri2010 | saez2011 | saez2007 | scott2007 | smith2009 | striphas2010 | striphas2011 | torres2007 | wasserman1994 | white2011 | yworks2011 | zaurino2007	1
151	"Kirschenbaum, Matthew"	2013	"The .txtual Condition: Digital Humanities, Born-Digital Archives, and the Future Literary"	Digital Humanities Quarterly	"In 1995 in the midst of the first widespread wave of digitization, the Modern Language Association issued a Statement on the Significance of Primary Records in order to assert the importance of retaining books and other physical artifacts even after they have been microfilmed or scanned for general consumption. A primary record, the MLA told us then, can appropriately be defined as a physical object produced or used at the particular past time that one is concerned with in a given instance (27). Today, the conceit of a primary record can no longer be assumed to be coterminous with that of a physical object. Electronic texts, files, feeds, and transmissions of all sorts are also now, indisputably, primary records. In the specific domain of the literary, a writer working today will not and cannot be studied in the future in the same way as writers of the past, because the basic material evidence of their authorial activity â€” manuscripts and drafts, working notes, correspondence, journals â€” is, like all textual production, increasingly migrating to the electronic realm. This essay therefore seeks to locate and triangulate the emergence of a .txtual condition â€” I am of course remediating Jerome McGannâ€™s influential notion of a â€œtextual conditionâ€ù â€” amid our contemporary constructions of the literary, along with the changing nature of literary archives, and lastly activities in the digital humanities as that enterprise is now construed. In particular, I will use the example of the Maryland Institute for Technology in the Humanities (MITH) at the University of Maryland as a means of illustrating the kinds of resources and expertise a working digital humanities center can bring to the table when confronted with the range of materials that archives and manuscript repositories will increasingly be receiving."	committee2002 | derrida1995 | duranti2010 | ernst2002 | ernst2011 | grossman2010 | hall2011 | howard2011a | howard2011b | keathley2010 | larsen2009 | lavoie2004 | mcdonough2010 | mcgann2006 | mla1995 | morris1998 | parikka2011 | ridener2009 | ross1999 | smith1998 | stauffer2011 | theimer2012 | thibodeau2002	1
152	"Frangos, Mike"	2013	The End of Literature: Machine Reading and Amitav Ghoshâ€™s The Calcutta Chromosome	Digital Humanities Quarterly	"Digital humanities discussions of distant reading, machine reading or not-reading have often turned on a depiction of the field of literary production in which individual texts and authors recede in importance as units of analysis. At the same time, the question of what is specific to the literary in discussions of electronic textuality, or the digital literary, has been under-analyzed. This article contributes to theorizing the digital literary by way of an analysis (or close reading) of the role of machine reading in a postcolonial science fiction novel by Amitav Ghosh, The Calcutta Chromosome. This novel participates in the imagination of electronic textuality and digital forensics at a moment when the imagined possibilities of the digital archive were of intense interest to both cultural critics and literary writers. The figure of the writer of vernacular literature in the novel, I argue, brings together the text's interest in both electronic textuality and the subaltern archive, thus establishing the stakes of the digital precisely on a revamped role for the literary in the context of globalization. As such, Ghosh's novel provides a useful opportunity for re-considering proposals for distant reading in relation to world literary studies and postcolonial criticism."	apter2003 | brown2009 | brown2005 | chakrabarty2007 | chambers2009 | doane2002 | eagleton2008 | ghosh2001 | ghosh1994 | ghosh1998 | ghosh2002 | ghosh2004a | ghosh2004b | hayles2008 | huyssen2003 | joshi2002 | kirschenbaum2008 | kirschenbaum2007 | moretti2006 | moretti2000 | moretti2007 | north1994 | ranciere2009 | ranciere2004 | su2011 | viswanathan1989	1
153	"Sample, Mark L."	2013	Criminal Code: Procedural Logic and Rhetorical Excess in Videogames	Digital Humanities Quarterly	"Criminal Code: Procedural Logic and Rhetorical Excess in Videogames explores the code of two videogames, suggesting that reading game code is a fruitful way to enrich our understanding of videogames and the culture they represent. In particular, I show how the code of the open source version of SimCity and the controversial first person shooter JFK: Reloaded reveals elements of the games unavailable to the player and unaccounted for by other critical readings of those games."	aarseth2004 | bleecker1995 | bogost2010a | bogost2007 | bogost2009a | bogost2006 | bogost2010b | bogost2009b | bremer1993 | brooksmarlin2004 | delillo1985 | douglass2010 | eskelinen2001 | friedman1995 | fullerton2008 | galloway2006 | genette1997 | hayles2004 | hopkins2007a | hopkins2007b | jenkins2004 | john2011 | juul2009 | kay2007 | kelty2008 | kirschenbaum2008 | manovich2001 | marino2006 | mateas2008 | mcgann1991 | mcpherson2012 | montfort2004 | montfort2009 | murray2011 | parkes1999 | raley2006 | sachs1976 | salen2004 | sample2012 | sconce1995 | trettien2011 | turkle1995 | wark2007 | williams1999	1
154	"Pressman, Jessica | Swanstrom, Lisa"	2013	The Literary And/As the Digital Humanities	Digital Humanities Quarterly	This essay introduces a special issue on The Literary.	burdick2012 | culler2010 | fish2011 | goldstone2012 | kirschenbaum2011 | liu2004 | lohr2013 | mcgann1991 | moretti2005 | svensson2012	1
155	"Baldwin, Sandy"	2013	The Idiocy of the Digital Literary (and what does it have to do with digital humanities)?	Digital Humanities Quarterly	"What does the category of the literary give to digital humanities? Nothing and everything. This essay considers the ""idiocy"" of the literary: its unaccountable singularity, which guarantees that we continue to return to it as a source, inspiration, and challenge. As a consequence, digital humanities is inspired and irritated by the literary. My essay shows this in three ways. First, through a speculative exploration of the relation between digital humanities and the category of ""the literary."" Second, through a quick survey of the use of literature in digital humanities project. Thirdly, through a specific examination of TEI and character rendering as digital humanities concerns that necessarily engage with the literary. Once again, the literary remains singular and not abstract, literal in a way that challenges and provokes us towards new digital humanities work."	adorno1997 | adorno1992 | barthes1977 | becker2011 | cohen2011 | saussure1983 | flanders2011 | freud1965 | harman2005 | hayles2008 | jakobson1987 | korpela2006 | lennon2010 | mcluhan2011 | rosset1989 | shklovsky2004 | stiegler2009 | stiegler2002 | tei2011 | unicode | wilden1972	1
156	"Wernimont, Jacqueline"	2013	Whence Feminism? Assessing Feminist Interventions in Digital Literary Archives	Digital Humanities Quarterly	"This essay is a meditation on the possibility of a feminist assessment of digital literary archives and the interdisciplinary tools needed to do such work. Using the Women Writers Project and The Orlando Project as exemplary instances of digital literary scholarship, I discuss possible sites of feminist intervention (content, technological politics, labor structures,etc) and the kinds of theoretical paradigms one might use in such work. I also argue that such assessments are essential to recognizing the ways in which feminist digital literary studies have impacted the field of digital humanities. Drawing on recent work in technology studies and feminist theory, the essay problematizes simplistic celebratory claims and troubles the idea that simply saving womenâ€™s work in digital form is enough. I conclude with a set of reflections on the impact of shifting ideas about the value of feminist work and theory in both public and scholarly contexts. This includes a proposal that more established scholars proactively highlight the feminist interventions that they make and that all digital literary scholars consider increasing access to not only the work of women, but to the technologies that are integral to that access as well."	balzas2000 | bauerrhoades1996 | beck1998 | bianco2012 | booth2008 | brown | brown2005 | brown2010 | brown2007 | buzzetti2009 | craig2011 | davidson2008 | earhart2012 | ezell2010 | flanders2006 | flanders2007 | flanders2011 | flandersfiormonte2007 | flanderswernimont2010 | flower1994 | fraiman2008 | fraser2009 | freshwater2003 | hall2003 | haraway1991 | juhasz2010 | juhasz2011 | kaplanrose1993 | ketelaar2006 | latour2004 | latour2005 | liu2011 | liu2012 | mcpherson2012 | orlando1997 | orlando2007 | peck1993 | renear2001 | rooney2006 | rowe-finkbeiner2004 | rosser2005 | schaffer1998 | skloot2011 | smith2007 | spiro2012 | steedman2002 | travitsky2009 | wajcman1991 | wajcman2010 | wwp	1
157	"Marino, Mark C."	2013	Code as Ritualized Poetry: The Tactics of the Transborder Immigrant Tool	Digital Humanities Quarterly	"The Transborder Immigrant Tool is a provocative mobile phone app by the Electronic Disturbance Theater (EDT) that provides sustenance to border crossers by leading them to water and guiding them with poetry. Although the tool can be applied to any border, the chief border it has been tied to and tested on is the US-Mexico border. The EDT present the project as an artistic disruption of the tired national political theater staged at that border. The piece refocuses attention on the basic human needs of those caught in the middle of the stale and stalemated divide. For the EDT, every part of the piece participates in this disruption not merely the finished app or the poetry but the code as well. In this paper, I ask, what would it mean for the code to poetic disruption? One set of poetry for the project created by Amy Sara Carroll offers instructions for desert survival. By presenting instructions as poems, she offers one entre into reading the source code of the app as poetry. Using the methods of Critical Code Studies, I read the code of TBT in light of and as part of the poetic intervention of this complex performance."	bakhtin1982 | borovoy2011 | stalbaum | camnitzer2007 | cantwell1993 | carroll2011 | carroll2012 | disessa2001 | dislocative2010a | dislocative2010b | douglass2010 | dunbar2009 | dworkin1993 | marino2006 | miller2010 | morlan2010 | najarro2007 | perens1999 | raley2009 | theater2011 | hunter2009 | thompson2011 | urrea2005	1
158	"Butts, Jimmy"	2013	"A Beautiful Look at Modern Digital Humanities: A review of Mark Goble, Beautiful Circuits: Modernism and the Mediated Life (New York: Columbia University Press, 2010)"	Digital Humanities Quarterly	A review of Marke Gobleâ€™s Beautiful Circuits	goble2010	1
159	"Price, Daniel | Koontz, Rex | Lovings, Lauren"	2013	"Curating Digital Spaces, Making Visual Arguments: A Case Study in New Media Presentations of Ancient Objects"	Digital Humanities Quarterly	"Curating is often seen as a mediation between artist, work, and audience, with the curator firmly at the center. The central role of the curator has been further emphasized with the rise of the curator as artist and the institutional and physical limitations of museum spaces. We argue that there are important alternative spaces of meaning to be developed between object and audience. Digital curating, in particular, allows for greater audience participation, both by expanding the potential audience and by allowing visitors to navigate through the virtual galleries under their own direction. We contend that by facilitating the site visitorsâ€™ creation of their own visual arguments, a new level of audience participation in visual analysis â€” indeed, in a fundamental intellectual and intuitive aspect of curating â€” is made possible. We explore how digital resources can be modified to allow for that contextual sense of making a visual argument through arrangement. An installation at the University of Houston debuted a new tool for digital content management and allows us to make some preliminary observations about the process of visual analysis, its role in curatorial practice, and explore future directions for work."	bennett2010 | casey2007 | corby2006 | drucker2011 | foucault1970 | hacking2002 | levistrauss2007 | maleuvre1999 | marincola2007 | nauta2008 | oneill2007 | paul2011 | pasztory1997 | pasztory2005 | quine1969 | sherman1994 | simanowski2011 | starn2005 | zÃ¶llner-weber2009	1
160	"Campbell, Trisha"	2013	"A review of Nathan Ensmenger, The Computer Boys Take Over: Computers, Programmers, and the Politics of Technical Expertise (Cambridge, MA, and London: MIT Press, 2010)"	Digital Humanities Quarterly		ensmenger2010	1
161	"LindhÃ©, Cecilia"	2013	A Visual Sense is Born in the Fingertips: Towards a Digital Ekphrasis	Digital Humanities Quarterly	"In this article, the significance of the rhetorical and modern definitions of ekphrasis will be discussed through the lens of digital literature and art. It attempts to reinscribe the body in ekphrastic practice by adding touch to the abstracted visualism of the eye, and emphasize defining features of the ancient usage: orality, immediacy and tactility. What I call the digital ekphrasis with its emphasis on enargeia, its strong connections with the ancient definition, and on the bodily interaction with the work of art, conveys an aesthetic of tactility; digitalis=finger. By tracing and elucidating a historical trajectory that takes the concept of ekphrasis in the ancient culture as a starting point, the intention is not to reject the theories of the late 1900s, but through a reinterpretation of ekphrasis put forward an example of how digital perspectives on classic concepts could challenge or revise more or less taken-for-granted assumptions in the humanities. In this context â€˜the digitalâ€™ is not only a phenomenon that could be tied to certain digital objects or used as a digital tool, but as an approach to history, with strong critical potential. The aim is to show that one of the most important features of our digital culture is that it offers new perspectives â€“ not only on current technology â€“ but also on literary, cultural and aesthetic historical practices."	ryan2001 | alcock1994 | drucker2009 | kashtan2011 | aceti2005 | wands2006 | zanker2003 | mcluhan1964 | bartsch1989 | oxford1996 | bruhn2000 | stewart2006 | bolter1996 | mcgann2001 | piper2009 | hayles1999 | hansen2004 | hansen2006 | maguire1981 | classen1993 | crary1990 | jay1993 | huhtamo2006 | morris1995 | weddle2010 | becker1995 | bodard2011 | bolter1999 | carruthers1998 | carruthers2008 | carruthers2010a | carruthers2010b | classen2005 | cluver1997 | crane2004 | denham2010 | dunn2011 | eidt2007 | engberg2007 | guillory2010 | grau2003 | hayles2006 | heffernan1993 | hewlettkoelb2006 | huhtamo2008 | krieger1992 | longinos1991 | marinetti1924 | mitchell1995 | mitchell2007 | paterson2007 | kennedy2003 | quintilian1953 | scarry1999 | scholz1998 | simanowski2011 | spitzer1962 | vasaly1993 | webb2009 | yacobi1999 | yates2010 | zanker1981	1
162	"Portela, Manuel"	2013	Theoretical Permutations for Reading Cybertexts	Digital Humanities Quarterly	"Theoretical Permutations for Reading Cybertexts is a review essay on Markku Eskelinen, Cybertext Poetics: The Critical Landscape of New Media Literary Theory (London: Continuum, 2012), and C.T. Funkhouser, New Directions in Digital Poetry (London: Continuum, 2012). Both books engage new media works and practices in ways that are transformative of the conceptual apparatus and tools of literary theory and literary analysis. Moving between the deep analysis of the Funkhouserâ€™s and the high-level abstraction of Eskelinenâ€™s will give readers an exhilarating sense of just how new media is changing our aesthetical experience and our way of thinking and writing about the textual experience. Markku Eskelinenâ€™s Cybertext Poetics and C.T. Funkouserâ€™s New Directions in Digital Poetry set new standards for the theory and analysis of digital texts. Eskelinenâ€™s groundbreaking book synthesizes his research of the last decade into a theory for the new media textual condition with profound implications for the entire field of poetics. Through Eskelinenâ€™s transmedial reframing of the operative categories of the field, it becomes clear how certain universals of literary theory have been in fact strongly dependent on a limited corpus of print-based situations. Funkhouserâ€™s close readings of digital poetry are also deeply informed by a hands-on poetics of digital writing and reading practices on the web. Building on his historical account of computer poetry , his main concern here is to analyze the multimedia and programmable specificity of post-WWW digital poetry. Eskelinenâ€™s permutational descriptions of the narratological and ludological variables involved in ergodic and non-ergodic works, and Funkhouserâ€™s close attention to the signifying dynamics sustained by the variability of programmable forms extend the critical landscape for thinking about literary poiesis, digital and otherwise."	aarseth1997 | bootz2010 | cayley2012 | cayley2011 | ciccoricco2012 | flores2010 | eskelinen2012 | funkhouser2007 | funkhouser2012 | hayles2008 | hayles2012 | johnston2011 | memmott2011 | schafer2010 | simanowski2011 | gendolla2011 | stefans2011 | wardrip2008 | wardrip2009	1
