Article ID	Pub. Year	Authors	Affiliations	Title	Recommendation 1	Recommendation 2	Recommendation 3	Recommendation 4	Recommendation 5	Recommendation 6	Recommendation 7	Recommendation 8	Recommendation 9	Recommendation 10	url
000613	2022	Wenyi Shang | Winbin Huang	School of Information Sciences, University of Illinois, Urbana-Champaign | Department of Information Management, Peking University	Rediscussing the Political Struggle in the Light of Reform in Late 11th Century China under the View of Digital Humanities	000434	000649	000705	000003	000029	000697	000370	000340	000147	000408	https://digitalhumanities.org/dhq/vol/16/2/000613/000613.html
000614	2022	Mélanie Péron | Meaghan Moody | Vickie Karasic	University of Pennsylvania | University of Rochester | Bryn Mawr College	Stitching the Fragmented: Feminist Maker Pedagogy and Immersive Technologies for Cultural Learning	000395	000514	000400	000594	000477	000398	000390	000063	000628	000712	https://digitalhumanities.org/dhq/vol/16/2/000614/000614.html
000615	2022	James Baker | Andrew Salway | Cynthia Roman	University of Southampton | Sussex Humanities Lab, University of Sussex | Lewis Walpole Library	Detecting and Characterising Transmission from Legacy Collection Catalogues	000023	000034	000669	000069	000270	000320	000419	000424	000410	000086	https://digitalhumanities.org/dhq/vol/16/2/000615/000615.html
000616	2022	Simone Murray	School of Languages, Literatures, Cultures and Linguistics, Monash University	Varieties of Digital Literary Studies: Micro, Macro, Meso	000172	000314	000113	000154	000156	000687	000428	000080	000378	000046	https://digitalhumanities.org/dhq/vol/16/2/000616/000616.html
000617	2022	Onyekachi Henry Ibekwe	University of Nigeria	New Digital Worlds: Postcolonial Digital Humanities in Theory, Praxis and Pedagogy	000680	000287	000315	000404	000463	000494	000596	000610	000527	000210	https://digitalhumanities.org/dhq/vol/16/2/000617/000617.html
000618	2022	Yasamin Rezai	University of Miami	Data Stories for/from All: Why Data Feminism is for Everyone	000630	000404	000721	000387	000208	000629	000200	000186	000473	000634	https://digitalhumanities.org/dhq/vol/16/2/000618/000618.html
000619	2022	Anette Hagen | Elise Seip Tønnessen	University of South-Eastern Norway | University of Agder	Worlds and Readers: Augmented Reality in Modern Polaxis	000505	000712	000386	000398	000592	000557	000593	000541	000628	000477	https://digitalhumanities.org/dhq/vol/16/2/000619/000619.html
000620	2022	Sabrina Sauer | Berber Hagedoorn	University of Groningen | University of Groningen	Linking Data and Disciplines: Interdisciplinary brokering in digital humanities research	000272	000375	000687	000403	000472	000650	000684	000361	000328	000648	https://digitalhumanities.org/dhq/vol/16/3/000620/000620.html
000621	2022	Peter L. Forberg	Department of Sociology, University of Chicago	Critical Design as Theory, Experiment, and Data: A Sociologically-Informed Approach to Visualizing Networks of Loss	000700	000465	000122	000692	000408	000378	000477	000403	000501	000267	https://digitalhumanities.org/dhq/vol/16/3/000621/000621.html
000622	2022	Gábor Mihály Tóth | Tim Hempel | Krishna Somandepalli | Shri Narayanan	USC Shoah Foundation / USC Viterbi School of Engineering | Freie Universität Berlin, Department of Mathematics and Computer Science / Department of Physics | Google Research | USC Viterbi School of Engineering	Studying Large-Scale Behavioral Differences in Auschwitz-Birkenau with Simulation of Gendered Narratives	000623	000614	000596	000670	000530	000626	000571	000386	000630	000092	https://digitalhumanities.org/dhq/vol/16/3/000622/000622.html
000623	2022	Lizhou Fan | Todd Presner	University of Michigan | UCLA	Algorithmic Close Reading: Using Semantic Triplets to Index and Analyze Agency in Holocaust Testimonies	000622	000614	000138	000516	000340	000130	000626	000142	000328	000033	https://digitalhumanities.org/dhq/vol/16/3/000623/000623.html
000624	2022	Johanna Drucker | Peter Polack | Pietro Santachiara	Department of Information Studies, UCLA | Department of Information Studies, UCLA | Department of Information Studies, UCLA	Heterochronologies: a platform for correlation and research in temporal graphics	000574	000026	000548	000660	000201	000240	000184	000425	000365	000434	https://digitalhumanities.org/dhq/vol/16/3/000624/000624.html
000625	2022	Blanca Gómez Cifuentes | Carlos Fernández Freire | Isabel del Bosque González | Idoia Murga Castro	Universidad Complutense de Madrid | Spanish National Research Council (CSIC) | Spanish National Research Council (CSIC) | Instituto de Historia, CSIC	Researching Spanish Dance in Time and Space: A GIS for La Argentina's Ballets Espagnols	000395	000076	000506	000476	000385	000514	000321	000490	000011	000396	https://digitalhumanities.org/dhq/vol/16/3/000625/000625.html
000626	2022	Lacey Schauwecker	University of Southern California	Sight and Sound: Counter-mapping the U.S.-Mexico Border Crisis	000157	000142	000491	000490	000092	000463	000314	000096	000646	000413	https://digitalhumanities.org/dhq/vol/16/3/000626/000626.html
000627	2022	Jerry Bonnell | Mitsunori Ogihara	Department of Computer Science, University of Miami | Department of Computer Science, University of Miami	Rule-based Adornment of Modern Historical Japanese Corpora using Accurate Universal Dependencies	000574	000606	000288	000454	000555	000705	000691	000533	000544	000577	https://digitalhumanities.org/dhq/vol/16/4/000627/000627.html
000628	2022	James Smithies | Sarah Atkinson | Elliott Hall	King's College London | King's College London | King's Digital Lab	Applied Digital Humanities and the Creative Industries in the United Kingdom	000678	000621	000415	000685	000701	000122	000684	000411	000424	000712	https://digitalhumanities.org/dhq/vol/16/2/000628/000628.html
000629	2022	Chelsea Canon | Douglas Boyle | K. J. Hepworth	Department of Geography, University of Nevada, Reno | Department of Geography, University of Nevada, Reno | UniSA Creative, University of South Australia, Adelaide, Australia	Ethical and Effective Visualization of Knowledge Networks	000448	000728	000244	000031	000574	000679	000298	000255	000375	000490	https://digitalhumanities.org/dhq/vol/16/3/000629/000629.html
000630	2022	Ravynn K. Stringfield	University of Richmond	#BlackScholarJoy: The Labor, Resistance and Joy Practices of Black Women Graduate Students	000645	000639	000634	000641	000642	000209	000208	000640	000631	000633	https://digitalhumanities.org/dhq/vol/16/3/000630/000630.html
000631	2022	Franny Gaede | Ana-Maurine Lara | Alaí Reyes-Santos | Kate Thornhill	University of Oregon | University of Oregon | University of Oregon | University of Oregon	Afro-Indigenous Women Healers in the Caribbean and Its Diasporas: A Decolonial Digital Humanities Project	000448	000645	000208	000427	000633	000637	000145	000531	000463	000491	https://digitalhumanities.org/dhq/vol/16/3/000631/000631.html
000632	2022	Bethany Nowviskie	James Madison University	New Questions, Next Work	000557	000631	000080	000630	000596	000610	000634	000315	000645	000112	https://digitalhumanities.org/dhq/vol/16/3/000632/000632.html
000633	2022	Angel David Nieves	Northeastern University	"For the master’s [DH] tools will never dismantle the master’s house": An Alternative Primer for a Critical Black DH Praxis	000645	000208	000630	000634	000631	000640	000448	000641	000404	000639	https://digitalhumanities.org/dhq/vol/16/3/000633/000633.html
000634	2022	Romi Ron Morrison	University of Southern California (USC)	Voluptuous Disintegration: A Future History of Black Computational Thought	000631	000609	000208	000141	000640	000596	000630	000503	000707	000209	https://digitalhumanities.org/dhq/vol/16/3/000634/000634.html
000635	2022	Louis M. Maraj	University of British Columbia	Nutha Planets: On Telos and Digital Blackness	000639	000634	000069	000190	000503	000501	000657	000139	000123	000317	https://digitalhumanities.org/dhq/vol/16/3/000635/000635.html
000636	2022	Elizabeth Losh	William & Mary	The Fulll Monty	000463	000404	000610	000086	000571	000596	000630	000448	000340	000324	https://digitalhumanities.org/dhq/vol/16/3/000636/000636.html
000637	2022	Kaiama L. Glover	Barnard College	Caribbean Futures in Black DH	000631	000148	000645	000427	000600	000448	000644	000531	000413	000590	https://digitalhumanities.org/dhq/vol/16/3/000637/000637.html
000638	2022	Moya Bailey	Northwestern University	My DH Present, Past, & Future	000311	000080	000303	000643	000112	000322	000330	000111	000315	000610	https://digitalhumanities.org/dhq/vol/16/3/000638/000638.html
000639	2022	Brienne A. Adams	Georgetown University	"Whole Self to the World": Creating Affective Worlds and Black Digital Intimacy in the Fandom of The Misadventures of Awkward Black Girl and Insecure	000185	000506	000228	000446	000148	000521	000509	000527	000499	000115	https://digitalhumanities.org/dhq/vol/16/3/000639/000639.html
000640	2022	Jazma Sutton | Kalani Craig	Miami University, Ohio | Indiana University Bloomington	Reaping the Harvest: Descendant Archival Practice to Foster Sustainable Digital Archives for Rural Black Women	000645	000639	000463	000674	000043	000586	000634	000035	000641	000231	https://digitalhumanities.org/dhq/vol/16/3/000640/000640.html
000641	2022	Bryan M. Jenkins | Taryn K. Myers	Howard University | West Chester University	Digital Black Voices: Podcasting and the Black Public Sphere	000630	000639	000554	000519	000527	000610	000541	000645	000688	000522	https://digitalhumanities.org/dhq/vol/16/3/000641/000641.html
000642	2022	Kim Gallon	Brown University	Looking Backward and Forward: Pleasure, Joy, and the Future of Black DH	000645	000639	000634	000630	000641	000209	000631	000609	000633	000478	https://digitalhumanities.org/dhq/vol/16/3/000642/000642.html
000643	2022	Laura Estill | Jennifer Guiliano | Élika Ortega | Melissa Terras | Deb Verhoeven | Glen Layne-Worthey	St. Francis Xavier University | Indiana University Purdue University at Indianapolis | University of Colorado, Boulder | University of Edinburgh | University of Alberta: Edmonton | University of Illinois at Urbana Champaign	The circus we deserve? A front row look at the organization of the annual academic conference for the Digital Humanities	000664	000065	000607	000413	000221	000111	000311	000217	000080	000416	https://digitalhumanities.org/dhq/vol/16/4/000643/000643.html
000644	2022	Roopika Risam	Dartmouth College	Our Time Is Now (It’s Always Been Our Time)	000208	000463	000646	000600	000557	000610	000172	000450	000112	000404	https://digitalhumanities.org/dhq/vol/16/3/000644/000644.html
000645	2022	Alanna Prince | Cara Marta Messina	Northeastern University | Jacksonville State University	Black Digital Humanities for the Rising Generation	000630	000639	000641	000448	000634	000596	000642	000633	000208	000631	https://digitalhumanities.org/dhq/vol/16/3/000645/000645.html
000646	2022	Roopika Risam | Alex Gil	Dartmouth College | Yale University	Introduction: The Questions of Minimal Computing	000600	000596	000591	000588	000594	000584	000585	000589	000640	000668	https://digitalhumanities.org/dhq/vol/16/2/000646/000646.html
000647	2022	Alastair Gornall | Sayan Bhattacharyya	Singapore University of Technology and Design | Singapore University of Technology and Design	Digital Humanities Inside Out: Developing a Digital Humanities Curriculum for Computer Scientists in Singapore	000305	000471	000443	000302	000477	000721	000314	000387	000303	000315	https://digitalhumanities.org/dhq/vol/16/4/000647/000647.html
000648	2022	Hugo Dirk Hogenbirk | Wim Mol	University of Groningen, Departement of the History of Philosophy |	Interpreting Measures of Meaning: Introducing Salience Differentiated Stability	000687	000122	000599	000080	000709	000657	000612	000539	000606	000296	https://digitalhumanities.org/dhq/vol/16/4/000648/000648.html
000649	2022	Adán Israel Lerma Mayer | Ximena Gutierrez-Vasques | Ernesto Priani Saiso | Hannu Salmi	Universidad Anáhuac | University of Zurich | Universidad Nacional Autónoma de México | University of Turku	Underlying Sentiments in 1867: A Study of News Flows on the Execution of Emperor Maximilian I of Mexico in Digitized Newspaper Corpora	000268	000142	000608	000490	000502	000221	000491	000413	000352	000312	https://digitalhumanities.org/dhq/vol/16/4/000649/000649.html
000650	2023	Charlie Harper	Case Western Reserve University	Rich Veins of Ore: A Review of Gabe Ignatow and Rada Mihalcea’s An Introduction to Text Mining: Research Design, Data Collection, and Analysis	000272	000478	000448	000379	000607	000224	000687	000344	000398	000375	https://digitalhumanities.org/dhq/vol/17/4/000650/000650.html
000651	2022	Moshe Blidstein | Daphne Raban	University of Haifa | University of Haifa	Tiresias: A Novel Approach for Mining Book Indices	000035	000034	000023	000024	000442	000623	000555	000574	000350	000247	https://digitalhumanities.org/dhq/vol/17/1/000651/000651.html
000652	2023	Estefanía López Salas	Universidade da Coruña	An Integral Web-map for the Analysis of Spatial Change over Time in a Complex Built Environment: Digital Samos	000247	000330	000004	000512	000165	000546	000738	000270	000112	000490	https://digitalhumanities.org/dhq/vol/17/2/000652/000652.html
000653	2022	Helen B. Kampmann Marodin	University of South Carolina	The History of Digital History: A Review of Crymble (2021)	000472	000724	000528	000172	000575	000285	000411	000003	000116	000063	https://digitalhumanities.org/dhq/vol/17/1/000653/000653.html
000654	2022	Paul Heinicker | Janna Kienbaum | Birgit Schneider	University of Potsdam | University of Potsdam | University of Potsdam	More than Distant Viewing: Qualitative Views on Machine Learning as an Automated Analysis Method in Networked Climate Image Communication	000701	000518	000497	000327	000500	000733	000205	000692	000560	000227	https://digitalhumanities.org/dhq/vol/17/1/000654/000654.html
000655	2022	Melanie Andresen	Universität Stuttgart	Annotation: A Uniting, but Multifaceted Practice. A Review of Nantke and Schlupkothen (2020)	000703	000547	000172	000496	000687	000711	000800	000725	000080	000704	https://digitalhumanities.org/dhq/vol/16/4/000655/000655.html
000656	2022	Amanda Furiasse	Nova Southeastern University	The Banality of Big Data: A Review of Discriminating Data	000035	000462	000340	000069	000634	000540	000180	000168	000657	000685	https://digitalhumanities.org/dhq/vol/16/4/000656/000656.html
000657	2022	David Thomson	Independent Scholar	Whitman Tracked Between Editions, Rossetti as a Complex Subversive, and the Collective Sense of Authorship: A Mixed Methods Accounting of a Hyperlinked "Calamus"	000455	000155	000054	000208	000132	000503	000053	000220	000151	000424	https://digitalhumanities.org/dhq/vol/17/1/000657/000657.html
000658	2023	Quintus van Galen	University of Amsterdam	The Page Is an Image Again: Bleedmapping as an Analysis Technique for Historical Newspapers	000697	000276	000481	000291	000436	000463	000270	000092	000550	000598	https://digitalhumanities.org/dhq/vol/17/1/000658/000658.html
000659	2022	Christine M. Gottlieb	Cal State East Bay	Radically Accessible Shakespeare: Cripping the Digital Shakespeare Canon through Universal Design and Disability Studies	000404	000514	000557	000315	000610	000478	000208	000641	000644	000743	https://digitalhumanities.org/dhq/vol/17/1/000659/000659.html
000660	2023	Constance Crompton	Department of Communication, University of Ottawa	"No Boutique or Fashionable Technologies": Project Development, Mentorship, and Sustainability in an Innovation-First World	000600	000668	000670	000179	000610	000669	000483	000016	000480	000536	https://digitalhumanities.org/dhq/vol/17/1/000660/000660.html
000661	2023	Emily Comeau	University of British Columbia	The Project Endings Interviews: A Summary of Methodological Foundations	000671	000668	000669	000665	000670	000411	000419	000660	000600	000483	https://digitalhumanities.org/dhq/vol/17/1/000661/000661.html
000662	2023	Zach Coble | Jojo Karlin	New York University Libraries | New York University Libraries	Reference Rot in the Digital Humanities Literature: An Analysis of Citations Containing Website Links in DHQ	000668	000484	000501	000593	000163	000256	000104	000201	000035	000292	https://digitalhumanities.org/dhq/vol/17/1/000662/000662.html
000663	2023	Liselore Tissen | Sanne Frequin | Ruben Wiersma	Leiden University and Delft University of Technology | Utrecht University | Delft University of Technology	The case of the golden background, a virtual restoration and a physical reconstruction of the medieval Crucifixion of the Lindau Master (c. 1425)	000560	000423	000379	000088	000540	000390	000275	000494	000122	000011	https://digitalhumanities.org/dhq/vol/17/1/000663/000663.html
000664	2022	The Alliance of Digital Humanities Organizations		Response to "The circus we deserve? A front row look at the organization of the annual academic conference for the Digital Humanities"	000643	000221	000413	000311	000186	000542	000485	000172	000591	000633	https://digitalhumanities.org/dhq/vol/16/4/000664/000664.html
000665	2023	Claire Battershill	University of Toronto	The Stories We Tell: Project Narratives, Project Endings, and the Affective Value of Collaboration	000668	000671	000600	000669	000179	000670	000667	000661	000660	000411	https://digitalhumanities.org/dhq/vol/17/1/000665/000665.html
000666	2023	Jessica Otis	Roy Rosenzweig Center for History and New Media, George Mason University	"Follow the Money?": Funding and Digital Sustainability	000179	000441	000661	000715	000677	000302	000411	000221	000567	000465	https://digitalhumanities.org/dhq/vol/17/1/000666/000666.html
000667	2023	Nick Thieberger	School of Languages and Linguistics, University of Melbourne, Australia	Doing it for Ourselves: The New Archive Built by and Responsive to the Researcher	000678	000484	000411	000321	000714	000593	000399	000179	000665	000477	https://digitalhumanities.org/dhq/vol/17/1/000667/000667.html
000668	2023	Martin Holmes | Joey Takeda	University of Victoria Humanities Computing and Media Centre | Digital Humanities Innovation Lab, Simon Fraser University	From Tamagotchis to Pet Rocks: On Learning to Love Simplicity through the Endings Principles	000669	000600	000593	000660	000671	000411	000455	000035	000561	000088	https://digitalhumanities.org/dhq/vol/17/1/000668/000668.html
000669	2023	James Cummings	Newcastle University	Academics Retire and Servers Die: Adventures in the Hosting and Storage of Digital Humanities Projects	000668	000671	000600	000039	000455	000660	000661	000667	000179	000411	https://digitalhumanities.org/dhq/vol/17/1/000669/000669.html
000670	2023	Sara Diamond	OCAD University Faculty of Arts & Science	The Dangers of Disappearance, the Opportunities of Recovery	000610	000305	000557	000600	000667	000201	000470	000671	000480	000714	https://digitalhumanities.org/dhq/vol/17/1/000670/000670.html
000671	2023	Martin Holmes | Janelle Jenstad | J. Matthew Huculak	University of Victoria Humanities Computing and Media Centre | University of Victoria Department of English | University of Victoria Advanced Research Services & Digital Scholarship Librarian	Introduction to Special Issue: Project Resiliency in the Digital Humanities	000668	000661	000669	000665	000670	000411	000484	000660	000600	000179	https://digitalhumanities.org/dhq/vol/17/1/000671/000671.html
000672	2023	Matt Morgenstern	Purdue University	A Keyword Analysis of "Climate Change" in Contemporary Literary Studies, 2000-2022	000654	000714	000554	000383	000669	000631	000240	000129	000413	000404	https://digitalhumanities.org/dhq/vol/17/1/000672/000672.html
000673	2023	Heyam Abd Alhadi | Ali Ahmad Hussein | Tsvi Kuflik	University of Haifa | University of Haifa | University of Haifa	Automatic Identification of Rhetorical Elements in classical Arabic Poetry	000035	000651	000577	000023	000563	000251	000544	000181	000034	000699	https://digitalhumanities.org/dhq/vol/17/2/000673/000673.html
000674	2023	Kimberly Woodring | Julie Fox-Horton	Department of History, East Tennessee State University | Cross-Disciplinary Studies, East Tennessee State University	History Harvesting: A Case Study in Documenting Local History	000640	000231	000645	000257	000586	000651	000043	000689	000463	000031	https://digitalhumanities.org/dhq/vol/17/3/000674/000674.html
000675	2023	Stephen A. Sansom | David Fifield	Florida State University | Independent Scholar	SEDES: Metrical Position in Greek Hexameter	000237	000029	000683	000673	000737	000035	000251	000574	000602	000033	https://digitalhumanities.org/dhq/vol/17/2/000675/000675.html
000676	2023	Ethan Davis | Christopher Danforth | Wolfgang Mieder | Peter Sheridan Dodds	Computational Story Lab, Vermont Complex Systems Center, MassMutual Center of Excellence for Complex Systems and Data Science, Vermont Advanced Computing Core, Watzek Library, Lewis & Clark College | Computational Story Lab, Vermont Complex Systems Center, MassMutual Center of Excellence for Complex Systems and Data Science, Vermont Advanced Computing Core, Department of Mathematics & Statistics, University of Vermont | Department of German & Russian, University of Vermont | Computational Story Lab, Vermont Complex Systems Center, MassMutual Center of Excellence for Complex Systems and Data Science, Vermont Advanced Computing Core, Department of Computer Science, University of Vermont, Santa Fe Institute	Computational Paremiology: Charting the temporal, ecological dynamics of proverb use in books, news articles, and tweets	000371	000481	000295	000229	000606	000445	000709	000615	000687	000675	https://digitalhumanities.org/dhq/vol/17/2/000676/000676.html
000677	2023	Lynne Siemens	University of Victoria	Starting and Sustaining Digital Humanities/Digital Scholarships Centers: Lessons from the Trenches	000470	000112	000322	000480	000233	000424	000132	000135	000065	000643	https://digitalhumanities.org/dhq/vol/17/3/000677/000677.html
000678	2024	Rachel Fensham | Tyne Daile Sumner | Nat Cutter | George Buchanan | Rui Liu | Justin Munoz | James Smithies | Ivy Zheng | David Carlin | Erik Champion | Hugh Craig | Scott East | Chris Hay | Lisa M. Given | John Macarthur | David McMeekin | Joanna Mendelssohn | Deborah van der Plaat	University of Melbourne; Australian Cultural Data Engine | Australian National University; Australian Cultural Data Engine | University of Melbourne; Australian Cultural Data Engine | RMIT University | University of Melbourne | Independent Scholar | Australian National University | University of Newcastle | RMIT University | University of South Australia | University of Newcastle | University of New South Wales | Flinders University | RMIT University | University of Queensland | Curtin University | University of Melbourne | University of Queensland	Towards a National Data Architecture for Cultural Collections: Designing the Australian Cultural Data Engine	000480	000077	000620	000080	000290	000517	000603	000519	000280	000224	https://digitalhumanities.org/dhq/vol/18/2/000678/000678.html
000679	2023	Sune Bechmann Pedersen | Mathias Johansson	Stockholm University | Lund University	Historical GIS and Guidebooks: A Scalable Reading of Czechoslovak Tourist Attractions	000031	000490	000550	000176	000035	000328	000415	000337	000726	000255	https://digitalhumanities.org/dhq/vol/17/2/000679/000679.html
000680	2023	Cristina Migliaccio	CUNY Medgar Evers College	Language, Materiality, and Digital Neapolitanitá	000292	000540	000111	000442	000736	000407	000400	000300	000444	000643	https://digitalhumanities.org/dhq/vol/17/2/000680/000680.html
000681	2023	Daiki Tagami | Michael Satlow	Columbia University | Brown University	Machine Learning Techniques For Analyzing Inscriptions From Israel	000733	000510	000034	000377	000236	000533	000651	000710	000682	000654	https://digitalhumanities.org/dhq/vol/17/2/000681/000681.html
000682	2023	Samuel Grieggs | Jessica Lockhart | Alexandra Atiya | Gelila Tilahun | Suzanne Akbari | Eyob Derillo | Jarod Jacobs | Christine Kwon | Michael Gervers | Steve Delamarter | Alexandra Gillespie | Walter Scheirer	University of Notre Dame | University of Toronto | University of Toronto | University of Toronto | Institute for Advanced Study, Princeton, NJ | SOAS, University of London | Warner Pacific College | University of Notre Dame | University of Toronto | George Fox University | University of Toronto | University of Notre Dame	Automated Transcription of Gə'əz Manuscripts Using Deep Learning	000288	000577	000412	000517	000451	000738	000578	000593	000510	000581	https://digitalhumanities.org/dhq/vol/17/3/000682/000682.html
000683	2023	Victoria Beatrix Fendel | Matthew T. Ireland	University of Oxford | Sidney Sussex College, University of Cambridge	Discourse cohesion in Xenophon’s On Horsemanship through Sketch Engine	000251	000623	000033	000606	000729	000556	000673	000295	000012	000151	https://digitalhumanities.org/dhq/vol/17/3/000683/000683.html
000684	2023	Minh Hua | Rita Raley	Johns Hopkins University | University of California, Santa Barbara	How to Do Things with Deep Learning Code	000533	000720	000713	000578	000709	000685	000711	000706	000523	000481	https://digitalhumanities.org/dhq/vol/17/2/000684/000684.html
000685	2023	David M. Berry	University of Sussex	The Explainability Turn	000706	000689	000533	000692	000713	000684	000126	000700	000621	000351	https://digitalhumanities.org/dhq/vol/17/2/000685/000685.html
000686	2023	Ruta Binkyte	Inria Saclay - Île-de-France Research Centre, Institut Polytechnique de Paris	Distant Reading and Viewing: "Big Questions" in Digital Art History and Digital Literary Studies	000560	000494	000290	000540	000154	000305	000423	000314	000018	000113	https://digitalhumanities.org/dhq/vol/17/2/000686/000686.html
000687	2023	J. Berenike Herrmann | Anne-Sophie Bories | Francesca Frontini | Clèmence Jacquot | Steffen Pielström | Simone Rebora | Geoffrey Rockwell | Stéfan Sinclair	Universität Bielefeld | University of Basel | CNR - Istituto di Linguistica Computazionale A. Zampolli |  | University of Würzburg | Johannes Gutenberg University Mainz | University of Alberta |	Tool criticism in practice. On methods, tools and aims of computational literary studies	000341	000291	000691	000566	000499	000498	000295	000371	000606	000532	https://digitalhumanities.org/dhq/vol/17/2/000687/000687.html
000688	2023	Marit J. MacArthur | Lee M. Miller	University of California, Davis | University of California, Davis	Slow Listening: Digital Tools for Voice Studies	000397	000254	000146	000573	000520	000599	000702	000505	000519	000340	https://digitalhumanities.org/dhq/vol/17/2/000688/000688.html
000689	2023	Andrew Prescott	University of Glasgow	Bias in Big Data, Machine Learning and AI: What Lessons for the Digital Humanities?	000685	000713	000533	000700	000706	000684	000578	000621	000461	000557	https://digitalhumanities.org/dhq/vol/17/2/000689/000689.html
000690	2023	Stephen Ramsay	University of Nebraska-Lincoln	The Politics of Tools	000340	000463	000616	000180	000110	000139	000141	000086	000069	000100	https://digitalhumanities.org/dhq/vol/17/2/000690/000690.html
000691	2023	Simone Rebora	Johannes Gutenberg University Mainz	Sentiment Analysis in Literary Studies. A Critical Survey	000612	000498	000295	000343	000682	000548	000297	000316	000293	000734	https://digitalhumanities.org/dhq/vol/17/2/000691/000691.html
000692	2023	Karin van Es	Utrecht University	Unpacking tool criticism as practice, in practice	000126	000491	000533	000373	000501	000322	000621	000280	000256	000687	https://digitalhumanities.org/dhq/vol/17/2/000692/000692.html
000693	2023	Jason Boyd	Toronto Metropolitan University	Poetry as Code as Interactive Fiction: Engaging Multiple Text-Based Literacies in Scarlet Portrait Parlor	000713	000533	000478	000687	000734	000371	000196	000325	000122	000387	https://digitalhumanities.org/dhq/vol/17/2/000693/000693.html
000694	2023	Jerzy Wójcik	The John Paul II Catholic University of Lublin	Cluster Analysis in Tracing Textual Dependencies – a Case of Psalm 6 in 16th-century English Devotional Manuals	000069	000434	000247	000137	000398	000181	000442	000651	000616	000337	https://digitalhumanities.org/dhq/vol/17/3/000694/000694.html
000695	2024	Elina Leblanc	University of Geneva	Building an Interface as an Argument? The Case Study of Untangling the Cordel	000424	000593	000205	000561	000111	000537	000591	000327	000088	000174	https://digitalhumanities.org/dhq/vol/18/1/000695/000695.html
000696	2023	Annette Vee	University of Pittsburgh	BASIC FTBALL and Computer Programming for All	000524	000204	000008	000646	000424	000497	000542	000250	000509	000515	https://digitalhumanities.org/dhq/vol/17/2/000696/000696.html
000697	2023	Eugenio Biagini | Patrick Geoghegan | Hugh Hanley | Aneirin Jones | Huw Jones	University of Cambridge | Trinity College Dublin | University of Cambridge | University of Cambridge | University of Cambridge	Reconstructing historical texts from fragmentary sources: Charles S. Parnell and the Irish crisis, 1880-86	000583	000489	000579	000293	000430	000424	000024	000572	000415	000270	https://digitalhumanities.org/dhq/vol/17/3/000697/000697.html
000698	2023	Daniel Temkin	Bard College	The Less Humble Programmer	000696	000693	000699	000600	000339	000684	000172	000010	000533	000308	https://digitalhumanities.org/dhq/vol/17/2/000698/000698.html
000699	2023	Jon Corbett	Simon Fraser University	ᐊᒐᐦᑭᐯᐦᐃᑲᓇ ᒫᒥᑐᓀᔨᐦᐃᒋᑲᓂᐦᑳᓂᕽ | acahkipehikana mâmitoneyihicikanihkânihk | Programming with Cree# and Ancestral Code: Nehiyawewin Spirit Markings in an Artificial Brain	000069	000624	000268	000368	000490	000142	000698	000700	000503	000714	https://digitalhumanities.org/dhq/vol/17/2/000699/000699.html
000700	2023	Lai-Tze Fan	University of Waterloo	Reverse Engineering the Gendered Design of Amazon’s Alexa: Methods in Testing Closed-Source Code in Grey and Black Box Systems	000713	000689	000557	000373	000353	000292	000685	000533	000684	000600	https://digitalhumanities.org/dhq/vol/17/2/000700/000700.html
000701	2023	Jennifer C. Edmond | Alejandro Benito Santos | Michelle Doran | Roberto Therón | Michał Kozak | Cezary Mazurek | Eveline Wandl-Vogt | Aleyda Rocha Sepulveda	Trinity College Dublin | University of Salamanca | Digital Repository of Ireland | University of Salamanca | Backbase | Institute of Bioorganic Chemistry of the Polish Academy of Sciences | Austrian Academy of Sciences | Austrian Academy of Sciences	Making the Whole Greater than the Sum of its Parts: Taxonomy development as a site of negotiation and compromise in an interdisciplinary software development project	000477	000351	000654	000607	000322	000112	000411	000248	000726	000401	https://digitalhumanities.org/dhq/vol/17/3/000701/000701.html
000702	2023	Barry Rountree | William Condee	Lawrence Livermore National Laboratory | Ohio University	Nonsense Code: A Nonmaterial Performance	000713	000707	000696	000153	000308	000080	000071	000238	000069	000169	https://digitalhumanities.org/dhq/vol/17/2/000702/000702.html
000703	2023	Ophir Münz-Manor | Itay Marienberg-Milikowsky	The Open University of Israel | Ben-Gurion University of the Negev	Visualization of Categorization: How to see the wood and the trees	000704	000080	000416	000732	000290	000163	000139	000151	000258	000155	https://digitalhumanities.org/dhq/vol/17/3/000703/000703.html
000704	2023	Dominik Gerstorfer | Evelyn Gius | Janina Jacke	Technical University of Darmstadt | Technical University of Darmstadt | Kiel University	Working on and with Categories for Text Analysis: Challenges and Findings from and for Digital Humanities Practices	000703	000726	000732	000687	000080	000477	000720	000181	000728	000595	https://digitalhumanities.org/dhq/vol/17/3/000704/000704.html
000705	2023	John Cayley	Brown University	Computational art Explorations of Linguistic Possibility Spaces: comparative translingual close readings of Daniel C. Howe’s Automatype and Radical of the Vertical Heart 忄	000104	000069	000733	000533	000713	000035	000023	000579	000627	000563	https://digitalhumanities.org/dhq/vol/17/2/000705/000705.html
000706	2023	David M. Berry	University of Sussex	Tracing "Toxicity" Through Code: Towards a Method of Explainability and Interpretability in Software	000533	000684	000685	000692	000713	000689	000700	000696	000484	000153	https://digitalhumanities.org/dhq/vol/17/2/000706/000706.html
