Article ID	Pub. Year	Authors	Affiliations	Title	Recommendation 1	Recommendation 2	Recommendation 3	Recommendation 4	Recommendation 5	Recommendation 6	Recommendation 7	Recommendation 8	Recommendation 9	Recommendation 10	url
000607	2022	Jennifer Edmond | Nicole Basaraba | Michelle Doran | Vicky Garnett | Courtney Helen Grile | Eliza Papaki | Erszébet Toth-Czifra	Trinity College Dublin, Ireland | Maastricht University, the Netherlands | Centre for Digital Humanities, Trinity College Dublin, Ireland | DARIAH-EU | School of Creative Arts, Trinity College Dublin, Ireland | DARIAH-EU | DARIAH-EU	Scholarly Primitives of Scholarly Meetings: A DH-Inspired Exploration of the Virtual Incunabular in the Time of COVID 19	000549	000600	000219	000639	000388	000018	000401	000625	000193	000609	https://digitalhumanities.org/dhq/vol/16/2/000607/000607.html
000608	2022	Sylvia Fernandez | Rubria Rocha de Luna | Annette M. Zapata	University of Texas in San Antonio | Texas A&M University | University of Houston	United Fronteras como tercer espacio: Modelo transfronterizo a través de las humanidades digitales poscoloniales y la computación mínima	000408	000081	000388	000118	000600	000443	000416	000204	000107	000300	https://digitalhumanities.org/dhq/vol/16/2/000608/000608.html
000609	2022	Stephanie Boddie | Amy Hillier	Baylor University, Diana R. Garland School of Social Work, the School of Education, and the George W. Truett Seminary and University of South Africa, Institute for Gender Studies | University of Pennsylvania School of Social Policy & Practice	The Making and Re-making of The Philadelphia Negro	000317	000388	000412	000238	000425	000332	000643	000296	000033	000107	https://digitalhumanities.org/dhq/vol/16/2/000609/000609.html
000610	2022	Elspeth Brown | Cait McKinney | Dan Guadagnolo | Juan Carlos Mezo Gonzalez | Sid Cunningham | Caleigh Inman | Zohar Freeman | Amal Khurram | Alisha Krishna | Mackenzie Stewart	University of Toronto | Simon Fraser University | University of Toronto | University of Toronto | York University |  | Harvard Law School |  | University of Toronto Faculty of Law | University of Toronto	Transmediation as Radical Pedagogy in Building Queer and Trans Digital Archives	000262	000382	000654	000402	000251	000493	000387	000057	000025	000072	https://digitalhumanities.org/dhq/vol/16/2/000610/000610.html
000611	2022	Eamon Schlotterback | Cailin Flannery Roles | K.J. Rawson	Northeastern University | Northeastern University | Northeastern University	Investing in Project Maintenance: Auditing the Digital Transgender Archive	000038	000421	000699	000215	000059	000657	000656	000388	000308	000524	https://digitalhumanities.org/dhq/vol/16/1/000611/000611.html
000612	2022	Hoyeol Kim	Texas A&M University	Sentiment Analysis: Limits and Progress of the Syuzhet Package and Its Lexicons	000654	000365	000647	000019	000128	000680	000416	000424	000221	000118	https://digitalhumanities.org/dhq/vol/16/2/000612/000612.html
000613	2022	Wenyi Shang | Winbin Huang	School of Information Sciences, University of Illinois, Urbana-Champaign | Department of Information Management, Peking University	Rediscussing the Political Struggle in the Light of Reform in Late 11th Century China under the View of Digital Humanities	000395	000086	000720	000480	000299	000495	000113	000175	000172	000284	https://digitalhumanities.org/dhq/vol/16/2/000613/000613.html
000614	2022	Mélanie Péron | Meaghan Moody | Vickie Karasic	University of Pennsylvania | University of Rochester | Bryn Mawr College	Stitching the Fragmented: Feminist Maker Pedagogy and Immersive Technologies for Cultural Learning	000040	000481	000378	000461	000204	000416	000048	000600	000115	000388	https://digitalhumanities.org/dhq/vol/16/2/000614/000614.html
000615	2022	James Baker | Andrew Salway | Cynthia Roman	University of Southampton | Sussex Humanities Lab, University of Sussex | Lewis Walpole Library	Detecting and Characterising Transmission from Legacy Collection Catalogues	000408	000085	000081	000416	000608	000600	000715	000118	000204	000107	https://digitalhumanities.org/dhq/vol/16/2/000615/000615.html
000616	2022	Simone Murray	School of Languages, Literatures, Cultures and Linguistics, Monash University	Varieties of Digital Literary Studies: Micro, Macro, Meso	000559	000649	000388	000137	000078	000238	000467	000062	000216	000600	https://digitalhumanities.org/dhq/vol/16/2/000616/000616.html
000617	2022	Onyekachi Henry Ibekwe	University of Nigeria	New Digital Worlds: Postcolonial Digital Humanities in Theory, Praxis and Pedagogy	000290	000074	000079	000388	000189	000490	000647	000138	000300	000425	https://digitalhumanities.org/dhq/vol/16/2/000617/000617.html
000618	2022	Yasamin Rezai	University of Miami	Data Stories for/from All: Why Data Feminism is for Everyone	000251	000387	000379	000117	000263	000383	000227	000130	000072	000448	https://digitalhumanities.org/dhq/vol/16/2/000618/000618.html
000619	2022	Anette Hagen | Elise Seip Tønnessen	University of South-Eastern Norway | University of Agder	Worlds and Readers: Augmented Reality in Modern Polaxis	000438	000251	000263	000448	000117	000387	000503	000227	000676	000574	https://digitalhumanities.org/dhq/vol/16/2/000619/000619.html
000620	2022	Sabrina Sauer | Berber Hagedoorn	University of Groningen | University of Groningen	Linking Data and Disciplines: Interdisciplinary brokering in digital humanities research	000252	000582	000425	000706	000697	000093	000020	000687	000515	000443	https://digitalhumanities.org/dhq/vol/16/3/000620/000620.html
000621	2022	Peter L. Forberg	Department of Sociology, University of Chicago	Critical Design as Theory, Experiment, and Data: A Sociologically-Informed Approach to Visualizing Networks of Loss	000217	000662	000003	000098	000638	000568	000320	000060	000539	000648	https://digitalhumanities.org/dhq/vol/16/3/000621/000621.html
000622	2022	Gábor Mihály Tóth | Tim Hempel | Krishna Somandepalli | Shri Narayanan	USC Shoah Foundation / USC Viterbi School of Engineering | Freie Universität Berlin, Department of Mathematics and Computer Science / Department of Physics | Google Research | USC Viterbi School of Engineering	Studying Large-Scale Behavioral Differences in Auschwitz-Birkenau with Simulation of Gendered Narratives	000228	000224	000209	000300	000586	000273	000293	000464	000198	000219	https://digitalhumanities.org/dhq/vol/16/3/000622/000622.html
000623	2022	Lizhou Fan | Todd Presner	University of Michigan | UCLA	Algorithmic Close Reading: Using Semantic Triplets to Index and Analyze Agency in Holocaust Testimonies	000162	000035	000541	000603	000484	000654	000647	000435	000688	000062	https://digitalhumanities.org/dhq/vol/16/3/000623/000623.html
000624	2022	Johanna Drucker | Peter Polack | Pietro Santachiara	Department of Information Studies, UCLA | Department of Information Studies, UCLA | Department of Information Studies, UCLA	Heterochronologies: a platform for correlation and research in temporal graphics	000654	000310	000057	000404	000647	000387	000510	000424	000430	000315	https://digitalhumanities.org/dhq/vol/16/3/000624/000624.html
000625	2022	Blanca Gómez Cifuentes | Carlos Fernández Freire | Isabel del Bosque González | Idoia Murga Castro	Universidad Complutense de Madrid | Spanish National Research Council (CSIC) | Spanish National Research Council (CSIC) | Instituto de Historia, CSIC	Researching Spanish Dance in Time and Space: A GIS for La Argentina's Ballets Espagnols	000280	000595	000237	000529	000424	000034	000283	000651	000654	000700	https://digitalhumanities.org/dhq/vol/16/3/000625/000625.html
000626	2022	Lacey Schauwecker	University of Southern California	Sight and Sound: Counter-mapping the U.S.-Mexico Border Crisis	000709	000388	000255	000009	000162	000696	000589	000654	000625	000421	https://digitalhumanities.org/dhq/vol/16/3/000626/000626.html
000627	2022	Jerry Bonnell | Mitsunori Ogihara	Department of Computer Science, University of Miami | Department of Computer Science, University of Miami	Rule-based Adornment of Modern Historical Japanese Corpora using Accurate Universal Dependencies	000071	000196	000674	000033	000213	000154	000520	000077	000280	000501	https://digitalhumanities.org/dhq/vol/16/4/000627/000627.html
000628	2022	James Smithies | Sarah Atkinson | Elliott Hall	King's College London | King's College London | King's Digital Lab	Applied Digital Humanities and the Creative Industries in the United Kingdom	000411	000151	000596	000333	000166	000523	000728	000582	000515	000541	https://digitalhumanities.org/dhq/vol/16/2/000628/000628.html
000629	2022	Chelsea Canon | Douglas Boyle | K. J. Hepworth	Department of Geography, University of Nevada, Reno | Department of Geography, University of Nevada, Reno | UniSA Creative, University of South Australia, Adelaide, Australia	Ethical and Effective Visualization of Knowledge Networks	000317	000157	000582	000094	000501	000419	000081	000388	000326	000608	https://digitalhumanities.org/dhq/vol/16/3/000629/000629.html
000630	2022	Ravynn K. Stringfield	University of Richmond	#BlackScholarJoy: The Labor, Resistance and Joy Practices of Black Women Graduate Students	000379	000606	000654	000483	000221	000670	000113	000134	000062	000232	https://digitalhumanities.org/dhq/vol/16/3/000630/000630.html
000631	2022	Franny Gaede | Ana-Maurine Lara | Alaí Reyes-Santos | Kate Thornhill	University of Oregon | University of Oregon | University of Oregon | University of Oregon	Afro-Indigenous Women Healers in the Caribbean and Its Diasporas: A Decolonial Digital Humanities Project	000332	000707	000343	000483	000600	000105	000669	000280	000244	000514	https://digitalhumanities.org/dhq/vol/16/3/000631/000631.html
000632	2022	Bethany Nowviskie	James Madison University	New Questions, Next Work	000157	000388	000149	000375	000159	000501	000081	000118	000715	000629	https://digitalhumanities.org/dhq/vol/16/3/000632/000632.html
000633	2022	Angel David Nieves	Northeastern University	For the master’s [DH] tools will never dismantle the master’s house: An Alternative Primer for a Critical Black DH Praxis	000564	000670	000274	000529	000678	000496	000404	000424	000654	000122	https://digitalhumanities.org/dhq/vol/16/3/000633/000633.html
000634	2022	Romi Ron Morrison	University of Southern California (USC)	Voluptuous Disintegration: A Future History of Black Computational Thought	000559	000203	000635	000513	000593	000625	000296	000427	000521	000280	https://digitalhumanities.org/dhq/vol/16/3/000634/000634.html
000635	2022	Louis M. Maraj	University of British Columbia	Nutha Planets: On Telos and Digital Blackness	000367	000212	000427	000634	000018	000507	000203	000471	000172	000513	https://digitalhumanities.org/dhq/vol/16/3/000635/000635.html
000636	2022	Elizabeth Losh	William & Mary	The Fulll Monty	000652	000358	000561	000233	000455	000556	000690	000525	000300	000238	https://digitalhumanities.org/dhq/vol/16/3/000636/000636.html
000637	2022	Kaiama L. Glover	Barnard College	Caribbean Futures in Black DH	000678	000579	000258	000143	000061	000535	000078	000670	000432	000564	https://digitalhumanities.org/dhq/vol/16/3/000637/000637.html
000638	2022	Moya Bailey	Northwestern University	My DH Present, Past, & Future	000568	000098	000217	000287	000320	000605	000621	000060	000371	000662	https://digitalhumanities.org/dhq/vol/16/3/000638/000638.html
000639	2022	Brienne A. Adams	Georgetown University	Whole Self to the World: Creating Affective Worlds and Black Digital Intimacy in the Fandom of The Misadventures of Awkward Black Girl and Insecure	000625	000018	000283	000464	000165	000523	000062	000564	000185	000296	https://digitalhumanities.org/dhq/vol/16/3/000639/000639.html
000640	2022	Jazma Sutton | Kalani Craig	Miami University, Ohio | Indiana University Bloomington	Reaping the Harvest: Descendant Archival Practice to Foster Sustainable Digital Archives for Rural Black Women	000193	000582	000731	000376	000523	000693	000048	000710	000482	000380	https://digitalhumanities.org/dhq/vol/16/3/000640/000640.html
000641	2022	Bryan M. Jenkins | Taryn K. Myers	Howard University | West Chester University	Digital Black Voices: Podcasting and the Black Public Sphere	000464	000380	000454	000710	000146	000625	000564	000237	000529	000283	https://digitalhumanities.org/dhq/vol/16/3/000641/000641.html
000642	2022	Kim Gallon	Brown University	Looking Backward and Forward: Pleasure, Joy, and the Future of Black DH	000300	000317	000501	000198	000389	000081	000118	000107	000408	000609	https://digitalhumanities.org/dhq/vol/16/3/000642/000642.html
000643	2022	Laura Estill | Jennifer Guiliano | Élika Ortega | Melissa Terras | Deb Verhoeven | Glen Layne-Worthey	St. Francis Xavier University | Indiana University Purdue University at Indianapolis | University of Colorado, Boulder | University of Edinburgh | University of Alberta: Edmonton | University of Illinois at Urbana Champaign	The circus we deserve? A front row look at the organization of the annual academic conference for the Digital Humanities	000388	000107	000332	000081	000707	000609	000443	000362	000397	000133	https://digitalhumanities.org/dhq/vol/16/4/000643/000643.html
000644	2022	Roopika Risam	Dartmouth College	Our Time Is Now (It’s Always Been Our Time)	000326	000659	000112	000131	000276	000486	000032	000052	000321	000726	https://digitalhumanities.org/dhq/vol/16/3/000644/000644.html
000645	2022	Alanna Prince | Cara Marta Messina	Northeastern University | Jacksonville State University	Black Digital Humanities for the Rising Generation	000715	000204	000582	000632	000629	000608	000214	000085	000416	000081	https://digitalhumanities.org/dhq/vol/16/3/000645/000645.html
000647	2022	Alastair Gornall | Sayan Bhattacharyya	Singapore University of Technology and Design | Singapore University of Technology and Design	Digital Humanities Inside Out: Developing a Digital Humanities Curriculum for Computer Scientists in Singapore	000654	000310	000062	000443	000688	000343	000057	000255	000388	000300	https://digitalhumanities.org/dhq/vol/16/4/000647/000647.html
000648	2022	Hugo Dirk Hogenbirk | Wim Mol	University of Groningen, Departement of the History of Philosophy |	Interpreting Measures of Meaning: Introducing Salience Differentiated Stability	000662	000341	000687	000539	000708	000582	000082	000526	000150	000490	https://digitalhumanities.org/dhq/vol/16/4/000648/000648.html
000649	2022	Adán Israel Lerma Mayer | Ximena Gutierrez-Vasques | Ernesto Priani Saiso | Hannu Salmi	Universidad Anáhuac | University of Zurich | Universidad Nacional Autónoma de México | University of Turku	Underlying Sentiments in 1867: A Study of News Flows on the Execution of Emperor Maximilian I of Mexico in Digitized Newspaper Corpora	000158	000216	000259	000543	000212	000467	000504	000712	000038	000172	https://digitalhumanities.org/dhq/vol/16/4/000649/000649.html
000650	2023	Charlie Harper	Case Western Reserve University	Rich Veins of Ore: A Review of Gabe Ignatow and Rada Mihalcea’s An Introduction to Text Mining: Research Design, Data Collection, and Analysis	000557	000197	000428	000230	000198	000435	000094	000595	000349	000444	https://digitalhumanities.org/dhq/vol/17/4/000650/000650.html
000651	2022	Moshe Blidstein | Daphne Raban	University of Haifa | University of Haifa	Tiresias: A Novel Approach for Mining Book Indices	000625	000707	000280	000483	000134	000496	000015	000501	000529	000105	https://digitalhumanities.org/dhq/vol/17/1/000651/000651.html
000652	2023	Estefanía López Salas	Universidade da Coruña	An Integral Web-map for the Analysis of Spatial Change over Time in a Complex Built Environment: Digital Samos	000636	000233	000358	000561	000455	000238	000020	000527	000368	000300	https://digitalhumanities.org/dhq/vol/17/2/000652/000652.html
000653	2022	Helen B. Kampmann Marodin	University of South Carolina	The History of Digital History: A Review of Crymble (2021)	000213	000507	000565	000711	000212	000177	000280	000423	000421	000696	https://digitalhumanities.org/dhq/vol/17/1/000653/000653.html
000654	2022	Paul Heinicker | Janna Kienbaum | Birgit Schneider	University of Potsdam | University of Potsdam | University of Potsdam	More than Distant Viewing: Qualitative Views on Machine Learning as an Automated Analysis Method in Networked Climate Image Communication	000647	000310	000388	000118	000128	000107	000259	000057	000443	000496	https://digitalhumanities.org/dhq/vol/17/1/000654/000654.html
000655	2022	Melanie Andresen	Universität Stuttgart	Annotation: A Uniting, but Multifaceted Practice. A Review of Nantke and Schlupkothen (2020)	000216	000560	000661	000203	000109	000430	000647	000310	000649	000138	https://digitalhumanities.org/dhq/vol/16/4/000655/000655.html
000656	2022	Amanda Furiasse	Nova Southeastern University	The Banality of Big Data: A Review of Discriminating Data	000514	000421	000720	000308	000236	000391	000707	000343	000312	000038	https://digitalhumanities.org/dhq/vol/16/4/000656/000656.html
000657	2022	David Thomson	Independent Scholar	Whitman Tracked Between Editions, Rossetti as a Complex Subversive, and the Collective Sense of Authorship: A Mixed Methods Accounting of a Hyperlinked Calamus	000038	000102	000107	000388	000113	000076	000118	000128	000611	000081	https://digitalhumanities.org/dhq/vol/17/1/000657/000657.html
000658	2023	Quintus van Galen	University of Amsterdam	The Page Is an Image Again: Bleedmapping as an Analysis Technique for Historical Newspapers	000160	000732	000032	000238	000734	000388	000043	000494	000189	000349	https://digitalhumanities.org/dhq/vol/17/1/000658/000658.html
000659	2022	Christine M. Gottlieb	Cal State East Bay	Radically Accessible Shakespeare: Cripping the Digital Shakespeare Canon through Universal Design and Disability Studies	000112	000321	000403	000673	000486	000326	000586	000131	000194	000153	https://digitalhumanities.org/dhq/vol/17/1/000659/000659.html
000660	2023	Constance Crompton	Department of Communication, University of Ottawa	No Boutique or Fashionable Technologies: Project Development, Mentorship, and Sustainability in an Innovation-First World	000421	000388	000669	000213	000507	000547	000369	000038	000703	000397	https://digitalhumanities.org/dhq/vol/17/1/000660/000660.html
000661	2023	Emily Comeau	University of British Columbia	The Project Endings Interviews: A Summary of Methodological Foundations	000308	000654	000673	000162	000127	000388	000456	000625	000269	000604	https://digitalhumanities.org/dhq/vol/17/1/000661/000661.html
000662	2023	Zach Coble | Jojo Karlin	New York University Libraries | New York University Libraries	Reference Rot in the Digital Humanities Literature: An Analysis of Citations Containing Website Links in DHQ	000217	000320	000648	000517	000621	000098	000341	000201	000582	000003	https://digitalhumanities.org/dhq/vol/17/1/000662/000662.html
000663	2023	Liselore Tissen | Sanne Frequin | Ruben Wiersma	Leiden University and Delft University of Technology | Utrecht University | Delft University of Technology	The case of the golden background, a virtual restoration and a physical reconstruction of the medieval Crucifixion of the Lindau Master (c. 1425)	000394	000108	000535	000531	000116	000637	000107	000078	000118	000388	https://digitalhumanities.org/dhq/vol/17/1/000663/000663.html
000665	2023	Claire Battershill	University of Toronto	The Stories We Tell: Project Narratives, Project Endings, and the Affective Value of Collaboration	000205	000582	000252	000238	000388	000578	000465	000223	000623	000693	https://digitalhumanities.org/dhq/vol/17/1/000665/000665.html
000666	2023	Jessica Otis	Roy Rosenzweig Center for History and New Media, George Mason University	Follow the Money?: Funding and Digital Sustainability	000149	000004	000699	000146	000332	000615	000085	000501	000600	000359	https://digitalhumanities.org/dhq/vol/17/1/000666/000666.html
000667	2023	Nick Thieberger	School of Languages and Linguistics, University of Melbourne, Australia	Doing it for Ourselves: The New Archive Built by and Responsive to the Researcher	000455	000230	000702	000100	000311	000719	000708	000557	000012	000198	https://digitalhumanities.org/dhq/vol/17/1/000667/000667.html
000668	2023	Martin Holmes | Joey Takeda	University of Victoria Humanities Computing and Media Centre | Digital Humanities Innovation Lab, Simon Fraser University	From Tamagotchis to Pet Rocks: On Learning to Love Simplicity through the Endings Principles	000081	000107	000245	000146	000118	000321	000380	000388	000608	000194	https://digitalhumanities.org/dhq/vol/17/1/000668/000668.html
000669	2023	James Cummings	Newcastle University	Academics Retire and Servers Die: Adventures in the Hosting and Storage of Digital Humanities Projects	000483	000134	000244	000631	000679	000332	000227	000606	000496	000402	https://digitalhumanities.org/dhq/vol/17/1/000669/000669.html
000670	2023	Sara Diamond	OCAD University Faculty of Arts & Science	The Dangers of Disappearance, the Opportunities of Recovery	000143	000535	000654	000647	000134	000062	000564	000427	000259	000127	https://digitalhumanities.org/dhq/vol/17/1/000670/000670.html
000671	2023	Martin Holmes | Janelle Jenstad | J. Matthew Huculak	University of Victoria Humanities Computing and Media Centre | University of Victoria Department of English | University of Victoria Advanced Research Services & Digital Scholarship Librarian	Introduction to Special Issue: Project Resiliency in the Digital Humanities	000227	000676	000436	000424	000456	000117	000654	000430	000574	000601	https://digitalhumanities.org/dhq/vol/17/1/000671/000671.html
000673	2023	Heyam Abd Alhadi | Ali Ahmad Hussein | Tsvi Kuflik	University of Haifa | University of Haifa | University of Haifa	Automatic Identification of Rhetorical Elements in classical Arabic Poetry	000659	000321	000388	000654	000162	000421	000112	000661	000049	000430	https://digitalhumanities.org/dhq/vol/17/2/000673/000673.html
000674	2023	Kimberly Woodring | Julie Fox-Horton	Department of History, East Tennessee State University | Cross-Disciplinary Studies, East Tennessee State University	History Harvesting: A Case Study in Documenting Local History	000213	000177	000427	000711	000703	000507	000212	000259	000296	000071	https://digitalhumanities.org/dhq/vol/17/3/000674/000674.html
000675	2023	Stephen A. Sansom | David Fifield	Florida State University | Independent Scholar	SEDES: Metrical Position in Greek Hexameter	000197	000435	000223	000233	000551	000428	000734	000469	000238	000033	https://digitalhumanities.org/dhq/vol/17/2/000675/000675.html
000676	2023	Ethan Davis | Christopher Danforth | Wolfgang Mieder | Peter Sheridan Dodds	Computational Story Lab, Vermont Complex Systems Center, MassMutual Center of Excellence for Complex Systems and Data Science, Vermont Advanced Computing Core, Watzek Library, Lewis & Clark College | Computational Story Lab, Vermont Complex Systems Center, MassMutual Center of Excellence for Complex Systems and Data Science, Vermont Advanced Computing Core, Department of Mathematics & Statistics, University of Vermont | Department of German & Russian, University of Vermont | Computational Story Lab, Vermont Complex Systems Center, MassMutual Center of Excellence for Complex Systems and Data Science, Vermont Advanced Computing Core, Department of Computer Science, University of Vermont, Santa Fe Institute	Computational Paremiology: Charting the temporal, ecological dynamics of proverb use in books, news articles, and tweets	000496	000671	000424	000654	000436	000227	000134	000236	000456	000601	https://digitalhumanities.org/dhq/vol/17/2/000676/000676.html
000677	2023	Lynne Siemens	University of Victoria	Starting and Sustaining Digital Humanities/Digital Scholarships Centers: Lessons from the Trenches	000127	000031	000438	000647	000654	000685	000604	000496	000574	000176	https://digitalhumanities.org/dhq/vol/17/3/000677/000677.html
000678	2024	Rachel Fensham | Tyne Daile Sumner | Nat Cutter | George Buchanan | Rui Liu | Justin Munoz | James Smithies | Ivy Zheng | David Carlin | Erik Champion | Hugh Craig | Scott East | Chris Hay | Lisa M. Given | John Macarthur | David McMeekin | Joanna Mendelssohn | Deborah van der Plaat	University of Melbourne; Australian Cultural Data Engine | Australian National University; Australian Cultural Data Engine | University of Melbourne; Australian Cultural Data Engine | RMIT University | University of Melbourne | Independent Scholar | Australian National University | University of Newcastle | RMIT University | University of South Australia | University of Newcastle | University of New South Wales | Flinders University | RMIT University | University of Queensland | Curtin University | University of Melbourne | University of Queensland	Towards a National Data Architecture for Cultural Collections: Designing the Australian Cultural Data Engine	000637	000545	000258	000043	000246	000670	000388	000427	000078	000564	https://digitalhumanities.org/dhq/vol/18/2/000678/000678.html
000679	2023	Sune Bechmann Pedersen | Mathias Johansson	Stockholm University | Lund University	Historical GIS and Guidebooks: A Scalable Reading of Czechoslovak Tourist Attractions	000669	000625	000443	000595	000483	000676	000373	000456	000700	000227	https://digitalhumanities.org/dhq/vol/17/2/000679/000679.html
000680	2023	Cristina Migliaccio	CUNY Medgar Evers College	Language, Materiality, and Digital Neapolitanitá	000654	000647	000221	000453	000456	000162	000310	000524	000057	000298	https://digitalhumanities.org/dhq/vol/17/2/000680/000680.html
000681	2023	Daiki Tagami | Michael Satlow	Columbia University | Brown University	Machine Learning Techniques For Analyzing Inscriptions From Israel	000433	000623	000484	000264	000333	000195	000252	000582	000067	000723	https://digitalhumanities.org/dhq/vol/17/2/000681/000681.html
000682	2023	Samuel Grieggs | Jessica Lockhart | Alexandra Atiya | Gelila Tilahun | Suzanne Akbari | Eyob Derillo | Jarod Jacobs | Christine Kwon | Michael Gervers | Steve Delamarter | Alexandra Gillespie | Walter Scheirer	University of Notre Dame | University of Toronto | University of Toronto | University of Toronto | Institute for Advanced Study, Princeton, NJ | SOAS, University of London | Warner Pacific College | University of Notre Dame | University of Toronto | George Fox University | University of Toronto | University of Notre Dame	Automated Transcription of Gə'əz Manuscripts Using Deep Learning	000013	000159	000143	000376	000731	000498	000279	000375	000319	000670	https://digitalhumanities.org/dhq/vol/17/3/000682/000682.html
000683	2023	Victoria Beatrix Fendel | Matthew T. Ireland	University of Oxford | Sidney Sussex College, University of Cambridge	Discourse cohesion in Xenophon’s On Horsemanship through Sketch Engine	000184	000389	000020	000585	000197	000254	000523	000297	000554	000370	https://digitalhumanities.org/dhq/vol/17/3/000683/000683.html
000684	2023	Minh Hua | Rita Raley	Johns Hopkins University | University of California, Santa Barbara	How to Do Things with Deep Learning Code	000390	000506	000697	000582	000289	000527	000665	000620	000020	000205	https://digitalhumanities.org/dhq/vol/17/2/000684/000684.html
000685	2023	David M. Berry	University of Sussex	The Explainability Turn	000092	000677	000334	000201	000696	000377	000300	000654	000509	000530	https://digitalhumanities.org/dhq/vol/17/2/000685/000685.html
000687	2023	J. Berenike Herrmann | Anne-Sophie Bories | Francesca Frontini | Clèmence Jacquot | Steffen Pielström | Simone Rebora | Geoffrey Rockwell | Stéfan Sinclair	Universität Bielefeld | University of Basel | CNR - Istituto di Linguistica Computazionale A. Zampolli |  | University of Würzburg | Johannes Gutenberg University Mainz | University of Alberta |	Tool criticism in practice. On methods, tools and aims of computational literary studies	000336	000223	000582	000082	000425	000648	000342	000469	000023	000356	https://digitalhumanities.org/dhq/vol/17/2/000687/000687.html
000688	2023	Marit J. MacArthur | Lee M. Miller	University of California, Davis | University of California, Davis	Slow Listening: Digital Tools for Voice Studies	000647	000654	000382	000404	000493	000310	000255	000162	000174	000057	https://digitalhumanities.org/dhq/vol/17/2/000688/000688.html
000689	2023	Andrew Prescott	University of Glasgow	Bias in Big Data, Machine Learning and AI: What Lessons for the Digital Humanities?	000595	000046	000031	000372	000385	000253	000298	000089	000413	000339	https://digitalhumanities.org/dhq/vol/17/2/000689/000689.html
000690	2023	Stephen Ramsay	University of Nebraska-Lincoln	The Politics of Tools	000230	000358	000100	000368	000455	000233	000012	000185	000525	000065	https://digitalhumanities.org/dhq/vol/17/2/000690/000690.html
000691	2023	Simone Rebora	Johannes Gutenberg University Mainz	Sentiment Analysis in Literary Studies. A Critical Survey	000327	000387	000117	000379	000448	000031	000383	000574	000025	000618	https://digitalhumanities.org/dhq/vol/17/2/000691/000691.html
000692	2023	Karin van Es	Utrecht University	Unpacking tool criticism as practice, in practice	000213	000388	000201	000421	000038	000280	000711	000507	000377	000509	https://digitalhumanities.org/dhq/vol/17/2/000692/000692.html
000693	2023	Jason Boyd	Toronto Metropolitan University	Poetry as Code as Interactive Fiction: Engaging Multiple Text-Based Literacies in Scarlet Portrait Parlor	000582	000293	000411	000204	000223	000523	000018	000060	000326	000052	https://digitalhumanities.org/dhq/vol/17/2/000693/000693.html
000694	2023	Jerzy Wójcik	The John Paul II Catholic University of Lublin	Cluster Analysis in Tracing Textual Dependencies – a Case of Psalm 6 in 16th-century English Devotional Manuals	000654	000496	000456	000606	000134	000647	000128	000436	000445	000232	https://digitalhumanities.org/dhq/vol/17/3/000694/000694.html
000695	2024	Elina Leblanc	University of Geneva	Building an Interface as an Argument? The Case Study of Untangling the Cordel	000386	000624	000015	000388	000732	000468	000428	000300	000685	000317	https://digitalhumanities.org/dhq/vol/18/1/000695/000695.html
000696	2023	Annette Vee	University of Pittsburgh	BASIC FTBALL and Computer Programming for All	000421	000280	000507	000703	000530	000162	000262	000509	000454	000711	https://digitalhumanities.org/dhq/vol/17/2/000696/000696.html
000697	2023	Eugenio Biagini | Patrick Geoghegan | Hugh Hanley | Aneirin Jones | Huw Jones	University of Cambridge | Trinity College Dublin | University of Cambridge | University of Cambridge | University of Cambridge	Reconstructing historical texts from fragmentary sources: Charles S. Parnell and the Irish crisis, 1880-86	000507	000390	000635	000093	000698	000216	000458	000471	000620	000203	https://digitalhumanities.org/dhq/vol/17/3/000697/000697.html
000698	2023	Daniel Temkin	Bard College	The Less Humble Programmer	000093	000388	000582	000697	000443	000515	000507	000108	000032	000107	https://digitalhumanities.org/dhq/vol/17/2/000698/000698.html
000699	2023	Jon Corbett	Simon Fraser University	ᐊᒐᐦᑭᐯᐦᐃᑲᓇ ᒫᒥᑐᓀᔨᐦᐃᒋᑲᓂᐦᑳᓂᕽ | acahkipehikana mâmitoneyihicikanihkânihk | Programming with Cree# and Ancestral Code: Nehiyawewin Spirit Markings in an Artificial Brain	000529	000142	000611	000164	000113	000085	000215	000089	000600	000670	https://digitalhumanities.org/dhq/vol/17/2/000699/000699.html
000700	2023	Lai-Tze Fan	University of Waterloo	Reverse Engineering the Gendered Design of Amazon’s Alexa: Methods in Testing Closed-Source Code in Grey and Black Box Systems	000625	000510	000113	000034	000595	000424	000089	000676	000031	000679	https://digitalhumanities.org/dhq/vol/17/2/000700/000700.html
000701	2023	Jennifer C. Edmond | Alejandro Benito Santos | Michelle Doran | Roberto Therón | Michał Kozak | Cezary Mazurek | Eveline Wandl-Vogt | Aleyda Rocha Sepulveda	Trinity College Dublin | University of Salamanca | Digital Repository of Ireland | University of Salamanca | Backbase | Institute of Bioorganic Chemistry of the Polish Academy of Sciences | Austrian Academy of Sciences | Austrian Academy of Sciences	Making the Whole Greater than the Sum of its Parts: Taxonomy development as a site of negotiation and compromise in an interdisciplinary software development project	000311	000569	000670	000379	000600	000215	000204	000505	000243	000363	https://digitalhumanities.org/dhq/vol/17/3/000701/000701.html
