				important to mention that the differences are small but significant enough to
				evidence the variations. 

			Conclusion
			This study has focused on the international news flows on the execution of
				Maximilian, the Emperor of Mexico. The execution took place in June 1867, and
				the news started to flow across borders at the beginning of July, reaching
				global readership through newspapers. The aim of this study has been twofold.
				First, the study concentrated on finding ways of analyzing sentiments in a
				multilingual research setting. Second, it was to investigate the regional
				differences in sentiments evoked by the execution in the press internationally. 
			This study has explored the use of several digitized newspaper corpora on a
				transnational scale. It has drawn on newspapers from four regions: Austria,
				Germany, Mexico, and the United States in three languages. We selected the
				timeframe from 5 July to 20 July, extracted the news on the execution from the
				available corpora, and explored this multilingual data set with several
				strategies. 
			Contentwise, our article has been the first study on the transnational reception
				of a significant news event of its time, the execution of the Emperor of Mexico.
				It has covered newspapers from two continents and four geographical regions. The
				case itself is illuminating from the perspective that it happened very near to
				the inauguration of the transatlantic telegraph cable and indicates how quickly
				news circulated. The execution was a politically loaded media event that aroused
				mixed feelings and ambiguous emotions. The execution was not only a domestic
				case to Mexico because the United States and some European countries were deeply
				involved in the affair. Our analysis shows content variations in the corpora,
				meaning that the news was framed differently in each studied region, indicating
				that the local perception of the event and polítical interests shaped the news.
				In our corpus, the Mexican press –published in the middle of a political crisis–
				tended towards a neutral stance, the Austrian and German papers mainly were
				negative, and the United States showed mixed sentiments on the incident. 
			Our study faced two limitations that have to be addressed in most newspaper
				projects in the digital humanities. On the one hand, the size of each subcorpora
				varied because of cultural, political, and economic reasons. On the other hand,
				digitized newspapers have been optically recognized with an OCR software based
				on particular scanning practices, which produced differences in quality.
				However, we argue that it is possible to transgress the OCR problem and the
				multilingual nature of the data, as we have done, and conduct transnational
				research. We drew on quantitative solutions such as named-entity recognition,
				frequency distributions, and textual context analysis in conjunction with
				qualitative analysis. This permitted us to study the underlying sentiments in
				the newspapers from the nineteenth century. We have a significant outcome
				contrasting the result of automatic sentiment analysis tools combined with
				quantitative and qualitative analysis that suggested the automatic sentiment
				analysis tools results are trustworthy for our nineteenth-century newspaper
				corpus. 
			

			Appendix 
			1- Examples of various entities of interest’s context, region, source and
				date.
			Appendix 1a. Context of the entity execution in different subcorpus
			
				
					City/Region
					Newspaper
					Date
					Original Text
					Translated Text
				
				
					Ciudad de México, México
					Monitor Republicano
					07 July, 1867
					DEL JUICIO DEL ARCHIDUQUE MAXIMILIANO , DE D. MIGUEL MIRAMON Y DE
						TOMAS MEJIA , Y ACERDA DE LA EJECUCION QUE SE VERIFICO EN QUERETARO EN
						19 DE JUNIO A LAS SIETE LA MAÑANA . ( Continúa ) . República M
					JUDGMENT OF Archduke Maximillian, of Miguel Miramon and Tomas Mejia,
						and acerda of execution that took place in QUERETARO ON JUNE 19 AT
						SEVEN IN THE MORNING. ( Keep going ) . Republic M
				
				
					Regensburg, Germany
					Regensburger Anzeiger 
					06 July, 1867
					bare Stellung nachfolgen . Kaiser Maximilian wurde seinen Gegnern im
						Schlafe überliefert . Die Ermordung des Kaisers Maximilian wird
						allgemeinen Abscheu erregen . Diese infame , von Juarez
						angeordnet
					follow bare position. Emperor Maximilian was handed his opponents in
						his sleep. The assassination of the Emperor Maximilian will excite
						general disgust. This infamous, arranged from Juarez
				
				
					Wien, Austria
					Neue Freie Presse 
					07 July, 1867
					Tage nicht halten zu dürfen , an welchem der Moniteur die
						Schaudernachricht von Maximilian 'S Hinrichtung officiell bestätigte .
						Die Achtung vor dem , was sich ziemte , hat Herrn Thiers sehr
						richtig
					not being allowed to hold day on which the Moniteur the horror news
						of Maximilian 's execution confirmed officially. Respect for what
						became him, has M. Thiers very properly
				
				
					Portland ME, USA
					The Portland Daily Press
					08 July, 1867
					The Moniteur to-day has an article express ing detestation of the
						murder of Maximilian. In the Senate and Corps Legislatif, to-day,
						speeches were made denouncing the execution as a crime against
						civilization. Orders have b . n sent out suspending from their
						functions all French Consuls in the Mexican Republic. All festivities
						in this city have ceased, and all preparations for the forthcoming
						fetes have been abandoned out of respect to the memory of the
						ill-fitted Maximilian.
				
			
			Appendix 1b. Context of the entity death in different subcorpus
			
				
					City/Region
					Newspaper
					Date
					Original Text
					Translated Text
				
				
					
						Ciudad de México, México
					
					Boletín Republicano
					07 July, 1867
					1867.- A las 12 h. y 10 ms. de la noche . C. ministro de relaciones.-
						El consejo ha condenado á muerte , por unanimidad , á los tres
						procesados . La causa ha pasado al asesor. — Escobedo .
						Telégrama.
					1867.- At 12 h. and 10 ms. of the night . C. Minister Relationship.
						The Council condemned to death, unanimously, the three defendants. The
						cause has passed the asesor.-Escobedo. Telegram.
				
				
					
						Ciudad de México, México
					
					Monitor Republicano
					13 July, 1867
					las familias de los generales y varias poblaciones . “ antes de morir
						le dieron la noticia de la muerte de Carlota , entonces proclamó :
						Hasta en esto me ayuda el cielo ” . A la familia de Miramón dej
					families of generals and several towns. "Before dying gave him the
						news of the death of Carlota, then he proclaimed: Until this helps me
						in heaven." A family of Miramon Dej
				
				
					
						Ciudad de México, México
					
					Monitor Republicano
					18 July, 1867
					gualmente fusilados . Miramon habia sucumbido por sus heridas antes
						de la toma de la ciudad . La muerte lo sustrajo de la venganza de los
						juaristas . De los gefes mexicano que se habian unido al imper
					lso shot. Miramon had succumbed to his injuries before taking the
						city. Death subtracted from the vengeance of juaristas. The Mexican
						chiefs who had joined the imper
				
				
					Wien, Austria
					Neues Fremden-Blatt
					18 July, 1867
					n vertraut hatte . Die Befürchtung war nur zu sehr gerechtfertigt ,
						daß dieser letzte Verrath den Tod des unglücklichen Prinzen zur Folge
						haben werde , dessen Absichten so edel waren , der aber leide
					n had trusted. The fear was justified only too well that this last
						betrayal will result in death of the unfortunate prince result, whose
						intentions were so noble, but the suffering
				
				
					Neustadt, Haardt, Germany
					Pfälzischer Kurier
					07 July, 1867
					ndere zu wälzen . Im Senate hatte man am 5 dS . nichr übel Lust , die
						Vereinigten Staaten für den Tod Maximilians verantwortlich zu machen ,
						weil dieselben daS Kaiftrthum in Mexiko nicht von Anfang a
					ther to roll. In the Senate had at 5 dS. nichr good mind to make the
						United States responsible for the death of Maximilian, because the
						same tHe Kaiftrthum in Mexico not initially a
				
				
					München, Germany
					Allgemeine Zeitung
					09 July, 1867
					fulminanten Artikels gegen Napoleon III halber , in welchem dem
						Kaiser der Franzosen für die Erschießung Maximilians die diesseitige
						und jenseitige Verantwortung auf die Seele geladen und die
						Aburth
					brilliant article against Napoleon III's sake, in which the French
						Emperor loaded for the Execution of Maximilian, the this side and the
						responsibility to the soul and the Aburth
				
				
					München, Germany
					Der Bayerische Landbote
					07 July, 1867
					Tel . d. Korr . v. u. f. D. ) Frankreich . Paris , 2 . Juli , Abends
						. „ La Presse “ meldet : Der Tod des Kaisers Maximilian_von_Mexiko
						bestätigt sich . Der kaiserliche Hof wird durch 21 Tage Trauer
					Tel. d. Corr. v. u. f. D.) France. Paris, second July evening. "La
						Presse" reports: The death of the Emperor Maximilian_von_Mexiko
						confirmed. The imperial court is 21 days mourning
				
				
					Manitowoc WI, USA
					The Manitowoc Pilot
					07 July, 1867
					Or leans‚Äî'To Count Wydenbruek : 1 conic from veracruz to telegraph
						you of the condemnation and death of tiic Emperor Maximilian on the
						19th . President Ju e northward . Execution of Maximilian . Ne
				
			
			Appendix 1c. Context of the entity expedition in different subcorpus
			
				
					City/Region
					Newspaper
					Date
					Original Text
					Translated Text
				
				
					Innsbruck, Austria
					Innsbrucker Nachrichten
					13 July, 1867
					ehre dieser traurigen Expedition ist , daß eö einer Kontrole und des
						Widerstandes bedarf . Die Expedition nach Mexiko wurde von Niemandem
						in Frankreich gebilligt , und dennoch ausgeführt . Sie hat 6 J
					is honor this sad expedition that requires EE an Kontrole and
						resistance. The expedition to Mexico was endorsed by no one in France,
						and yet executed. She has 6 J
				
				
					Zweibrücken, Germany
					Zweibrücker Wochenblatt 
					13 July, 1867
					Budgets für 1868 . Thiers hielt seine Rede über Mexiko . Er führte
						aus , daß die mexikanische Expedition trotz des Widerspruchs der
						öffentlichen Meinung unternommen worden sei , und kam zu dem
						Schluß
					Budgets for the 1868th Thiers made his speech about Mexico. He
						pointed out that the Mexican expedition was undertaken in spite of the
						opposition of public opinion, and came to the conclusion
				
				
					Wien, Austria
					Fremden-Blatt 
					08 July, 1867
					r dung des französischen Gesandten in Mexiko sich bestätigte , die
						Ehre Frank reichs eine neue Expedition unabweislich fordere . Es ist
						indeß sehr zweifel haft , ob an maßgebender Stelle diese
						Ansicht
					r-making of the French ambassador in Mexico confirmed that honor
						Frank Reich urge a new expedition unavoidable. It is, however, very
						doubtful whether at decisive point this view
				
				
					Hamburg, Germany
					Börsen-Halle 
					15 July, 1867
					2 Frankreich . ZJ_ Paris , den 12 . Juli . Es wäre nicht unmöglich ,
						dab sich die mexicanische Expedition erneuern könnte . Diese Even
						tualität ist sogar nicht so unwahrscheinlich . Man hat hier
						noch
					2 France. ZJ_ Paris, the 12th July . It would not be impossible to
						dab the Mexican expedition might renew. This is even tualität even not
						so unlikely. One gets some
				
			
			Appendix 1d. Context of the entity catastrophe (disaster) in different
				subcorpus
			
				
					City/Region
					Newspaper
					Date
					Original Text
					Translated Text
				
				
					Wien, Austria
					Das Vaterland 
					07 July, 1867
					n angelegt . Kaiser Max . ) Der „ Wdr . '' enthält einige
						Mittheilungen über die mexikanische Katastrophe , die dem Schreiben
						eines Reisen den entnommen sind , der au » Zalisco ( an der Westküste
						Mex
					n applied. Emperor Max. ) The "W dr. '' Contains some communications
						on the Mexican disaster that has been taken from the writing of a
						travel, the co »Zalisco (on the west coast Mex
				
				
					Kusel, Germany
					Pfälzer 
					05 July, 1867
					Die „ Aschaffb . Ztg. “ Bringt in ihrem Leitartikel vom 2 . Juli : „
						Die Katastrophe in Mexiko “ folgenden interessanten Satz : „ Bei der
						ritterlichen französischen Nation wird d
					The "Aschaffb. Zeitung. "Bring in its editorial on the second July:
						"The disaster in Mexico" following interesting statement: "In the
						chivalrous French nation is d
				
			
			Appendix 1e. Context of the entity intervention and expedition in different
				subcorpus
			
				
					City/Region
					Newspaper
					Date
					Original Text
					Translated Text
				
				
					Ciudad de México, México
					El Monitor Republicano
					09 July, 1867
					Este acontecimiento para Luis Napoleón es un rudo golpe, porque todas
						las testas coronadas echarán toda la culta sobre su trono de la
						desgraciada expedición y sus resultados todavía más
						desastrosos.
					This event for Luis Napoleón is a rude blow, because all the crowned
						heads will cast all the cult on his throne of the unfortunate
						expedition and its even more disastrous results.
				
				
					
						Ciudad de México, México
					
					El Monitor Republicano
					07 July, 1867
					
						Con objeto de que se forme el cuadro histórico de esta época tan
							completo como sea posible, damos á continuación el artículo que
							describe al difunto notable, no con intento de remover sus
							cenizas, sino que habiendo sido el móvil de cuantos sucesos han
							tenido lugar durante la intervencion y el imperio en nuestra
							patria, es indispensable vindicarla de cuantos cargos se le
							hacen, y por tanto citar repetidas veces al que ocasionó las
							tempestades políticas y sociales que la conmovieron 
					
					In order to form the historical picture of this period as complete as
						possible, we give below the article that describes the notable
						deceased, not with the intent to remove his ashes, but having been the
						motive of how many events have taken place during the intervention and
						the empire in our homeland, it is indispensable to vindicate it of how
						many charges are made, and therefore to repeatedly mention the one
						that caused the political and social storms that moved her
				
				
					
				
			
			Appendix 1f. Context of the entity president in different subcorpus
			
				
					City/Region
					Newspaper
					Date
					Original Text
					Translated Text
				
				
					Ciudad de México, Mexico
					El Monitor Republicano 
					07 July, 1867
					hacer lo que seria prudente para un país como México . Tengo entera
						fe en la habilidad del Sr. Presidente Juarez , para que trate á
						Maximiliano de la manera mas benéfica para los intereses de México
						.
					do it would be wise for a country like Mexico. I have full faith in
						the ability of President Juarez to try to Maximilian of the most
						beneficial way for the interests of Mexico.
				
				
					Wien, Austria
					Das Vaterland 
					
						13 July, 1867
					
					heit gebracht wurde , welche « jetzt auf es zurückkommen wird . (
						Stürmische Unterbrechung . ) Die letzten Worte de « ehrenwerthen Herrn
						JnleS Favre könnten vor dem ganzen Lande
					ness which "will now come back to it was brought. (Stormy
						interruption.) President Schneider: The last words de «honorable
						gentleman JnleS Favre could be facing the whole country
				
				
					München, Germany
					Allgemeine Zeitung
					
						06 July, 1867
					
					sfest wird morgen gefeiert , ( T. H. ) *Paris , 5 . Juli . Im
						gesetzgebenden Körper zeigte der Präsident den Tod des Kaisers
						Maximilian an . Der Moiteur habe schon gesprochen , aber der Präsident
						hal
					sfest (T. H.) * Paris, 5 will be celebrated tomorrow. July . In the
						Legislature, the President pointed to the death of the Emperor
						Maximilian. The Moiteur have already spoken, but the president
						hal
				
				
					Clarksville TN, USA
					Clarksville Weekly Chronicle 
					
						05 July, 1867
					
					Cms to telegraph yon of tbe condemnation and death or the Emperor
						Maximilian on the 19th Inst President Juarez refuses to deliver np the
						body . Sined . GR0L1BR TEHIFF , Captain Austrian Sloop . Coun
				
			
			Appendix 1g. Context of the entity emperor in different subcorpus
			
				
					City/Region
					Newspaper
					Date
					Original Text
					Translated Text
				
				
					Ciudad de México, México
					El Monitor Republicano
					18 July, 1867
					es que nos ha demostrado lo que valemos y lo que México está llamado
						á ser en el porvenir . EL EMPERADOR MAXIMILIANIO.- Con este título
						leemos en la Francia de Paris , del 13 de Junio , lo siguiente
					has shown us is that what we are worth and what Mexico is destined to
						be in the future. EMPEROR MAXIMILIANIO.- With this title we read in
						France in Paris, June 13, the following
				
				
					Ciudad de México, México
					El Monitor Republicano
					16 July, 1867
					iaco osado , Por mexicanos viles escogido , El título á usurpar vino
						atrevido De nuestro rey , emperador deseado . Huyó el frances , rodó
						el usurpador , De vergüenza cubiertos y baldon , Para oprobio
					iaco daring, chosen by Mexican vile, usurping the title came daring
						of our king, emperor desired. He fled the French, rolled the usurper,
						covered shame and Baldon, a reproach
				
			
			Appendix 1h. Context of the entity prince, Magnus and French people in different
				subcorpus
			
				
					City/Region
					Newspaper
					Date
					Original Text
					Translated Text
				
				
					Ciudad de México, México
					Boletín Republicano 
					07 July, 1867 
					el Rey de Prusia , y todos los Monarcas de Europa , unidos por los
						vínculos de la sangre con el príncipe prisionero , a saber , su
						hermano el emperador de Austria , su prima la reina del Imperio
						Britá
					King of Prussia, and all the monarchs of Europe, united by the ties
						of blood with the prisoner prince, namely, his brother the emperor of
						Austria, her cousin Queen Brita Empire
				
				
					Wien, Austria
					Das Vaterland 
					05 July, 1867
					had been constant companions. About the Gefangeunehmung and the
						process of the unfortunate prince a correspondent of the "New Aork
						Herald '' from Queretaro, 25th May WUR of La Cruz
					had been constant companions. About the Gefangeunehmung and the
						process of the unfortunate prince a correspondent of the "New Aork
						Herald '' from Queretaro, 25th May WUR of La Cruz
				
				
					Würzburg, Germany
					Schweinfurter Tagblatt 
					07 July, 1867
					ndmoniteur “ meldet : Der Tod des Kaisers von Mexico wird officiell
						bestätigt . Der unglückliche Prinz wollte nach dem Abzug der Franzosen
						das Aeußerste versuchen , um sich mit seinen Parteigängern i
					ndmoniteur "reports: The death of the Emperor of Mexico is officially
						confirmed. The unfortunate prince wanted to try the utmost after the
						withdrawal of the French to come up with his partisans i
				
				
					Ciudad de México, México
					Boletín Republicano 
					06 July, 1867 
					aro para San Luis Potosí.- Recibido a las 6 h. 15 ms. De la tarde ,
						el 3 de junio de 1867.- Sr. Ministro Lerdo de Tejada . - Hoy he
						recibido un mensaje del Sr. Magnus , remitido anoche a las 7 de
						Tepe
					aro for San Luis Potosí.- Received at 6 h. 15 ms. Afternoon on 3 June
						1867.- Minister Lerdo de Tejada. - Today I received a message from Mr.
						Magnus, I sent last night at 7 Tepe
				
				
					Innsbruck, Germany
					Innsbrucker Nachrichten 
					07 July, 1867
					Fellow-sufferer, nor downright devastating for the future of his
						reign withdrawal of the French from Mexico was able to shake him, he
						persevered in the self-chosen position, as al
					Fellow-sufferer, nor downright devastating for the future of his
						reign withdrawal of the French from Mexico was able to shake him, he
						persevered in the self-chosen position, as al
				
				
					Landshut, Germany
					Landshuter Zeitung 
					05 July, 1867 
					Uebernahme des mexikanischen Kaiserthrones hatte bestimmen lassen ,
						war nun nah dem Abzuge der Franzosen si < h selbst überlassen .
						Männlih harrte er aus , männlih kämpfte er fort gegen die
						republika
					Takeover of the Mexican Emperor throne had determined, was now close
						to the departure of the French si <h left to itself. Männlih he
						persevered, männlih he fought continuously against the
						republika
				
				
					Delaware OH, USA
					Delaware Gazette
					05 July, 1867
					ximilian has after all not been much to blame . He has been the
						unfortunate tool and dupe of the French Emperor whose skirts will bear
						his blood , and who is chiefly responsible lor the Mexican
						scheme
				
			
			Appendix 1i. Context of the entity country and republic in different subcorpus
			
				
					City/Region
					Newspaper
					Date
					Original Text
					Translated Text
				
				
					Ciudad de México, México
					
						Boletín Republicano 
					
					
						05 July, 1867 
					
					uchinas , Mejia a san_antonio y Marimon a otra iglesia . Los pocos
						habitantes que hay ahora en Querétaro , fanáticos como son todos por
						Mejía , se vistieron de luto ; las mujeres enjugaron la sangre
					uchinas, Mejia san_antonio and Marimon another church. The few
						inhabitants there now in Queretaro, like all fans by Mejia, dressed in
						mourning; women wiped away the blood
				
				
					Wien, Austria
					Neue Freie Presse 
					07 July, 1867
					d da » Grab aufschaufelten , in welches einige Monate später das
						Kaiserthum versenkt wurde . Alle Welt verdammt in den Ausdrücken des
						tiefsten Abscheues die Ermordung Maximilian 's , und auch der
						Monii
					d as "aufschaufelten grave into which the empire was sunk a few
						months later. The whole world condemned in the expressions of the
						deepest repugnance the murder Maximilian's, and also the Moni
				
				
					Rock Island IL, USA
					The Evening Argus 
					05 July, 1867
					of justice but an act of Mexican revenge and one that will be
						deprecated by the whole civilized world . We reprobate the attempt to
						establish a foreign empire in Mexico , but feel pity for the two
						c
				
				
					Ciudad de México, México
					
						Boletín Republicano 
					
					
						06 July, 1867 
					
					867 , . A las siete de la noche.- C. mariano Riva Palacio.-
						Querétaro.- El C. presidente de la República ha tomado en
						consideración el mensaje que nos dirigió vd . hoy , recibido a las tre
						sy media d
					867. A seven night. Marian C. Riva Palacio.- C. Querétaro.- The
						President has taken into consideration the message that directed us
						vd. Today, I received the tre s average d
				
				
					Canton MS, USA
					American Citizen 
					06 July, 1867
					ad . By this cruel and barbarous act , Juarez has , we believe ,
						sealed the fate of the Mexican Republic . Mex ico , as an independent
						n ed with such men as Stephens , : Tooms , Jenkins , Johnston ,
						e
				
				
					Wien, Austria
					Fremden-Blatt 
					05 July, 1867
					alle Gemüther auf 's Tiefste erschüttert . Ueberall , wo menschliches
						Fühlen nicht , wie in dem Lande der mexikanischen Barbaren , zu den
						ausnahmsweisen Tugenden zählt , überall in den civilirten St
					all minds shaken on 's deepest. Wherever human feeling not like, one
						in the land of the Mexican barbarians to the exceptional virtues
						throughout the civilirten St
				
			
			Appendix 1j. Context of the entity army and government in different subcorpus
			
				
					City/Region
					Newspaper
					Date
					Original Text
					Translated Text
				
				
					Ciudad de México, México
					
						Boletín Republicano 
					
					
						07 July, 1867 
					
					telegrama de ayer , que no puede permitir la entrada á Mexico de mi
						pedido , sin órden del Supremo_Gobierno . Deseo , señor presidente ,
						se sirva ud . espedir esa órden , para que cuanto antes vengan
					telegram yesterday, which may not allow entry to Mexico of my order,
						without order of Supremo_Gobierno. I wish, Mr. President, will serve
						you. espedir this order, the sooner you come
				
				
					Wien, Austria
					Neue Freie Presse 
					07 July, 1867
					eues die Ermordung Maximilian 's , und auch der Moniteur konnte den
						Gefühlen der französischen Regierung den entsprechenden Ausdruck geben
						. Aber was der Moniteur gestern geredet , schießt über das Z
					ew the murder Maximilian's, and even the Moniteur was able to give
						the corresponding expression to the feelings of the French government.
						But what the Moniteur spoke yesterday, overshoots the Z
				
				
					Aschaffenburg, Germany
					Aschaffenburger Zeitung 
					07 July, 1867
					ung der französischen Interessen der Regierung von Washington
						anvertraut . Andere europäische Regierungen haben ihre Vertreter aus
						Mexiko abberufen und wollen die Regierung des Juarez nicht
						anerkenne
					entrusted clothes the French interests of the government of
						Washington. Other European governments have recalled their
						representatives from Mexico and the government of Juarez do not
						recognize
				
				
					Clearfield PA, USA
					Raftsman's Journal 
					10 July, 1867
					wrs ordered to be carried into effect on the 16th . The execution was
						suspended by order of the supreme government until to day . It is now
						seven o'clock in the morning , at which time Maxim ilian of
				
				
					Ciudad de México, México
					
						El Monitor 
					
					
						06 July, 1867 
					
					yo 21 de 1861.- Mejía.- Ciudadanos general de división Mariano
						Escobedo , en jefe del cuerpo de ejército del Norte.- Querétaro . (
						Continuará ) . OFICIAL . DOCUMENTOS . Acerca del juicio del
						archiduqu
					I Mejía.- 21 1861.- General Mariano Escobedo Citizens division, chief
						corps of Norte.- Queretaro. ( To be continue ) . OFFICER. DOCUMENTS.
						About the trial of archiduqu
				
				
					Wien
					Neue Freie Presse 
					10 July, 1867
					er dann wieder sich des Tages im vorigen Jahre erinnert , wo die
						Zurückziehung der französischen Armee aus Mexico , der einzigen
						Bürgschaft des neuen Thrones , be reits unwiderruflich beschlossen
						> v
					He then reminded again of the day in the previous year, where the
						withdrawal of the French army from Mexico, the only guarantee of the
						new throne, be already irrevocably decided> v
				
			
			
			
				
					USA sentiment analysis bar chart (without newspaper names)
					
					A bar chart representing the sentiment score for the USA. The chart is vertical and has bars on both sides in blue.
				
				
			
